fixture_id,fixture_referee,fixture_timezone,fixture_date,fixture_timestamp,fixture_periods_first,fixture_periods_second,fixture_venue_id,fixture_venue_name,fixture_venue_city,fixture_status_long,fixture_status_short,fixture_status_elapsed,fixture_status_extra,league_id,league_name,league_country,league_logo,league_flag,league_season,league_round,league_standings,teams_home_id,teams_home_name,teams_home_logo,teams_home_winner,teams_away_id,teams_away_name,teams_away_logo,teams_away_winner,goals_home,goals_away,score_halftime_home,score_halftime_away,score_fulltime_home,score_fulltime_away,score_extratime_home,score_extratime_away,score_penalty_home,score_penalty_away
871188,D. Siebert,UTC,2022-08-21T15:30:00+00:00,1661095800,1661095800,1661099400,751,Vonovia Ruhrstadion,Bochum,Match Finished,FT,90,,78,Bundesliga,Germany,https://media.api-sports.io/football/leagues/78.png,https://media.api-sports.io/flags/de.svg,2022,Regular Season - 3,True,176,Vfl Bochum,https://media.api-sports.io/football/teams/176.png,False,157,Bayern Munich,https://media.api-sports.io/football/teams/157.png,True,0,7,0,4,0,7,,,,
871193,M. Fritz,UTC,2022-08-26T18:30:00+00:00,1661538600,1661538600,1661542200,12717,Europa-Park Stadion,Freiburg im Breisgau,Match Finished,FT,90,,78,Bundesliga,Germany,https://media.api-sports.io/football/leagues/78.png,https://media.api-sports.io/flags/de.svg,2022,Regular Season - 4,True,160,SC Freiburg,https://media.api-sports.io/football/teams/160.png,True,176,Vfl Bochum,https://media.api-sports.io/football/teams/176.png,False,1,0,0,0,1,0,,,,
871197,T. Stieler,UTC,2022-08-27T13:30:00+00:00,1661607000,1661607000,1661610600,694,Olympiastadion Berlin,Berlin,Match Finished,FT,90,,78,Bundesliga,Germany,https://media.api-sports.io/football/leagues/78.png,https://media.api-sports.io/flags/de.svg,2022,Regular Season - 4,True,159,Hertha Berlin,https://media.api-sports.io/football/teams/159.png,False,165,Borussia Dortmund,https://media.api-sports.io/football/teams/165.png,True,0,1,0,1,0,1,,,,
871195,C. Dingert,UTC,2022-08-27T13:30:00+00:00,1661607000,1661607000,1661610600,11899,MEWA ARENA,Mainz,Match Finished,FT,90,,78,Bundesliga,Germany,https://media.api-sports.io/football/leagues/78.png,https://media.api-sports.io/flags/de.svg,2022,Regular Season - 4,True,164,FSV Mainz 05,https://media.api-sports.io/football/teams/164.png,False,168,Bayer Leverkusen,https://media.api-sports.io/football/teams/168.png,True,0,3,0,3,0,3,,,,
871196,T. Welz,UTC,2022-08-27T13:30:00+00:00,1661607000,1661607000,1661610600,724,PreZero Arena,Sinsheim,Match Finished,FT,90,,78,Bundesliga,Germany,https://media.api-sports.io/football/leagues/78.png,https://media.api-sports.io/flags/de.svg,2022,Regular Season - 4,True,167,1899 Hoffenheim,https://media.api-sports.io/football/teams/167.png,True,170,FC Augsburg,https://media.api-sports.io/football/teams/170.png,False,1,0,1,0,1,0,,,,
871192,B. Dankert,UTC,2022-08-27T13:30:00+00:00,1661607000,1661607000,1661610600,738,Red Bull Arena,Leipzig,Match Finished,FT,90,,78,Bundesliga,Germany,https://media.api-sports.io/football/leagues/78.png,https://media.api-sports.io/flags/de.svg,2022,Regular Season - 4,True,173,RB Leipzig,https://media.api-sports.io/football/teams/173.png,True,161,VfL Wolfsburg,https://media.api-sports.io/football/teams/161.png,False,2,0,1,0,2,0,,,,
871198,R. Hartmann,UTC,2022-08-27T13:30:00+00:00,1661607000,1661607000,1661610600,741,VELTINS-Arena,Gelsenkirchen,Match Finished,FT,90,,78,Bundesliga,Germany,https://media.api-sports.io/football/leagues/78.png,https://media.api-sports.io/flags/de.svg,2022,Regular Season - 4,True,174,FC Schalke 04,https://media.api-sports.io/football/teams/174.png,False,182,Union Berlin,https://media.api-sports.io/football/teams/182.png,True,1,6,1,3,1,6,,,,
871191,D. Schlager,UTC,2022-08-27T16:30:00+00:00,1661617800,1661617800,1661621400,700,Allianz Arena,München,Match Finished,FT,90,,78,Bundesliga,Germany,https://media.api-sports.io/football/leagues/78.png,https://media.api-sports.io/flags/de.svg,2022,Regular Season - 4,True,157,Bayern Munich,https://media.api-sports.io/football/teams/157.png,,163,Borussia Monchengladbach,https://media.api-sports.io/football/teams/163.png,,1,1,0,1,1,1,,,,
871194,H. Osmers,UTC,2022-08-28T13:30:00+00:00,1661693400,1661693400,1661697000,731,RheinEnergieStadion,Köln,Match Finished,FT,90,,78,Bundesliga,Germany,https://media.api-sports.io/football/leagues/78.png,https://media.api-sports.io/flags/de.svg,2022,Regular Season - 4,True,192,1.FC Köln,https://media.api-sports.io/football/teams/192.png,,172,VfB Stuttgart,https://media.api-sports.io/football/teams/172.png,,0,0,0,0,0,0,,,,
871199,P. Ittrich,UTC,2022-08-28T15:30:00+00:00,1661700600,1661700600,1661704200,755,wohninvest WESERSTADION,Bremen,Match Finished,FT,90,,78,Bundesliga,Germany,https://media.api-sports.io/football/leagues/78.png,https://media.api-sports.io/flags/de.svg,2022,Regular Season - 4,True,162,Werder Bremen,https://media.api-sports.io/football/teams/162.png,False,169,Eintracht Frankfurt,https://media.api-sports.io/football/teams/169.png,True,3,4,2,3,3,4,,,,
871200,D. Siebert,UTC,2022-09-02T18:30:00+00:00,1662143400,1662143400,1662147000,19381,SIGNAL IDUNA PARK,Dortmund,Match Finished,FT,90,,78,Bundesliga,Germany,https://media.api-sports.io/football/leagues/78.png,https://media.api-sports.io/flags/de.svg,2022,Regular Season - 5,True,165,Borussia Dortmund,https://media.api-sports.io/football/teams/165.png,True,167,1899 Hoffenheim,https://media.api-sports.io/football/teams/167.png,False,1,0,1,0,1,0,,,,
871205,M. Jöllenbeck,UTC,2022-09-03T13:30:00+00:00,1662211800,1662211800,1662215400,752,VOLKSWAGEN ARENA,Wolfsburg,Match Finished,FT,90,,78,Bundesliga,Germany,https://media.api-sports.io/football/leagues/78.png,https://media.api-sports.io/flags/de.svg,2022,Regular Season - 5,True,161,VfL Wolfsburg,https://media.api-sports.io/football/teams/161.png,False,192,1.FC Köln,https://media.api-sports.io/football/teams/192.png,True,2,4,1,3,2,4,,,,
871201,S. Stegemann,UTC,2022-09-03T13:30:00+00:00,1662211800,1662211800,1662215400,699,BayArena,Leverkusen,Match Finished,FT,90,,78,Bundesliga,Germany,https://media.api-sports.io/football/leagues/78.png,https://media.api-sports.io/flags/de.svg,2022,Regular Season - 5,True,168,Bayer Leverkusen,https://media.api-sports.io/football/teams/168.png,False,160,SC Freiburg,https://media.api-sports.io/football/teams/160.png,True,2,3,1,0,2,3,,,,
871208,F. Badstübner,UTC,2022-09-03T13:30:00+00:00,1662211800,1662211800,1662215400,750,Mercedes-Benz-Arena,Stuttgart,Match Finished,FT,90,,78,Bundesliga,Germany,https://media.api-sports.io/football/leagues/78.png,https://media.api-sports.io/flags/de.svg,2022,Regular Season - 5,True,172,VfB Stuttgart,https://media.api-sports.io/football/teams/172.png,,174,FC Schalke 04,https://media.api-sports.io/football/teams/174.png,,1,1,1,1,1,1,,,,
871206,R. Schröder,UTC,2022-09-03T13:30:00+00:00,1662211800,1662211800,1662215400,751,Vonovia Ruhrstadion,Bochum,Match Finished,FT,90,,78,Bundesliga,Germany,https://media.api-sports.io/football/leagues/78.png,https://media.api-sports.io/flags/de.svg,2022,Regular Season - 5,True,176,Vfl Bochum,https://media.api-sports.io/football/teams/176.png,False,162,Werder Bremen,https://media.api-sports.io/football/teams/162.png,True,0,2,0,0,0,2,,,,
871202,F. Willenborg,UTC,2022-09-03T13:30:00+00:00,1662211800,1662211800,1662215400,748,Stadion An der Alten Försterei,Berlin,Match Finished,FT,90,,78,Bundesliga,Germany,https://media.api-sports.io/football/leagues/78.png,https://media.api-sports.io/flags/de.svg,2022,Regular Season - 5,True,182,Union Berlin,https://media.api-sports.io/football/teams/182.png,,157,Bayern Munich,https://media.api-sports.io/football/teams/157.png,,1,1,1,1,1,1,,,,
871204,F. Brych,UTC,2022-09-03T16:30:00+00:00,1662222600,1662222600,1662226200,10491,Deutsche Bank Park,Frankfurt am Main,Match Finished,FT,90,,78,Bundesliga,Germany,https://media.api-sports.io/football/leagues/78.png,https://media.api-sports.io/flags/de.svg,2022,Regular Season - 5,True,169,Eintracht Frankfurt,https://media.api-sports.io/football/teams/169.png,True,173,RB Leipzig,https://media.api-sports.io/football/teams/173.png,False,4,0,2,0,4,0,,,,
871207,H. Osmers,UTC,2022-09-04T13:30:00+00:00,1662298200,1662298200,1662301800,698,WWK Arena,Augsburg,Match Finished,FT,90,,78,Bundesliga,Germany,https://media.api-sports.io/football/leagues/78.png,https://media.api-sports.io/flags/de.svg,2022,Regular Season - 5,True,170,FC Augsburg,https://media.api-sports.io/football/teams/170.png,False,159,Hertha Berlin,https://media.api-sports.io/football/teams/159.png,True,0,2,0,0,0,2,,,,
871203,D. Aytekin,UTC,2022-09-04T15:30:00+00:00,1662305400,1662305400,1662309000,703,Stadion im BORUSSIA-PARK,Mönchengladbach,Match Finished,FT,90,,78,Bundesliga,Germany,https://media.api-sports.io/football/leagues/78.png,https://media.api-sports.io/flags/de.svg,2022,Regular Season - 5,True,163,Borussia Monchengladbach,https://media.api-sports.io/football/teams/163.png,False,164,FSV Mainz 05,https://media.api-sports.io/football/teams/164.png,True,0,1,0,0,0,1,,,,
871217,M. Petersen,UTC,2022-09-09T18:30:00+00:00,1662748200,1662748200,1662751800,755,wohninvest WESERSTADION,Bremen,Match Finished,FT,90,,78,Bundesliga,Germany,https://media.api-sports.io/football/leagues/78.png,https://media.api-sports.io/flags/de.svg,2022,Regular Season - 6,True,162,Werder Bremen,https://media.api-sports.io/football/teams/162.png,False,170,FC Augsburg,https://media.api-sports.io/football/teams/170.png,True,0,1,0,0,0,1,,,,
871209,C. Dingert,UTC,2022-09-10T13:30:00+00:00,1662816600,1662816600,1662820200,700,Allianz Arena,München,Match Finished,FT,90,,78,Bundesliga,Germany,https://media.api-sports.io/football/leagues/78.png,https://media.api-sports.io/flags/de.svg,2022,Regular Season - 6,True,157,Bayern Munich,https://media.api-sports.io/football/teams/157.png,,172,VfB Stuttgart,https://media.api-sports.io/football/teams/172.png,,2,2,1,0,2,2,,,,
871215,B. Brand,UTC,2022-09-10T13:30:00+00:00,1662816600,1662816600,1662820200,694,Olympiastadion Berlin,Berlin,Match Finished,FT,90,,78,Bundesliga,Germany,https://media.api-sports.io/football/leagues/78.png,https://media.api-sports.io/flags/de.svg,2022,Regular Season - 6,True,159,Hertha Berlin,https://media.api-sports.io/football/teams/159.png,,168,Bayer Leverkusen,https://media.api-sports.io/football/teams/168.png,,2,2,0,0,2,2,,,,
871213,D. Schlager,UTC,2022-09-10T13:30:00+00:00,1662816600,1662816600,1662820200,724,PreZero Arena,Sinsheim,Match Finished,FT,90,,78,Bundesliga,Germany,https://media.api-sports.io/football/leagues/78.png,https://media.api-sports.io/flags/de.svg,2022,Regular Season - 6,True,167,1899 Hoffenheim,https://media.api-sports.io/football/teams/167.png,True,164,FSV Mainz 05,https://media.api-sports.io/football/teams/164.png,False,4,1,0,0,4,1,,,,
871214,T. Reichel,UTC,2022-09-10T13:30:00+00:00,1662816600,1662816600,1662820200,10491,Deutsche Bank Park,Frankfurt am Main,Match Finished,FT,90,,78,Bundesliga,Germany,https://media.api-sports.io/football/leagues/78.png,https://media.api-sports.io/flags/de.svg,2022,Regular Season - 6,True,169,Eintracht Frankfurt,https://media.api-sports.io/football/teams/169.png,False,161,VfL Wolfsburg,https://media.api-sports.io/football/teams/161.png,True,0,1,0,0,0,1,,,,
871210,S. Jablonski,UTC,2022-09-10T13:30:00+00:00,1662816600,1662816600,1662820200,738,Red Bull Arena,Leipzig,Match Finished,FT,90,,78,Bundesliga,Germany,https://media.api-sports.io/football/leagues/78.png,https://media.api-sports.io/flags/de.svg,2022,Regular Season - 6,True,173,RB Leipzig,https://media.api-sports.io/football/teams/173.png,True,165,Borussia Dortmund,https://media.api-sports.io/football/teams/165.png,False,3,0,2,0,3,0,,,,
871216,F. Zwayer,UTC,2022-09-10T16:30:00+00:00,1662827400,1662827400,1662831000,741,VELTINS-Arena,Gelsenkirchen,Match Finished,FT,90,,78,Bundesliga,Germany,https://media.api-sports.io/football/leagues/78.png,https://media.api-sports.io/flags/de.svg,2022,Regular Season - 6,True,174,FC Schalke 04,https://media.api-sports.io/football/teams/174.png,True,176,Vfl Bochum,https://media.api-sports.io/football/teams/176.png,False,3,1,1,0,3,1,,,,
871212,B. Cortus,UTC,2022-09-11T13:30:00+00:00,1662903000,1662903000,1662906600,731,RheinEnergieStadion,Köln,Match Finished,FT,90,,78,Bundesliga,Germany,https://media.api-sports.io/football/leagues/78.png,https://media.api-sports.io/flags/de.svg,2022,Regular Season - 6,True,192,1.FC Köln,https://media.api-sports.io/football/teams/192.png,False,182,Union Berlin,https://media.api-sports.io/football/teams/182.png,True,0,1,0,1,0,1,,,,
871211,T. Stieler,UTC,2022-09-11T15:30:00+00:00,1662910200,1662910200,1662913800,12717,Europa-Park Stadion,Freiburg im Breisgau,Match Finished,FT,90,,78,Bundesliga,Germany,https://media.api-sports.io/football/leagues/78.png,https://media.api-sports.io/flags/de.svg,2022,Regular Season - 6,True,160,SC Freiburg,https://media.api-sports.io/football/teams/160.png,,163,Borussia Monchengladbach,https://media.api-sports.io/football/teams/163.png,,0,0,0,0,0,0,,,,
871222,F. Willenborg,UTC,2022-09-16T18:30:00+00:00,1663353000,1663353000,1663356600,11899,MEWA ARENA,Mainz,Match Finished,FT,90,,78,Bundesliga,Germany,https://media.api-sports.io/football/leagues/78.png,https://media.api-sports.io/flags/de.svg,2022,Regular Season - 7,True,164,FSV Mainz 05,https://media.api-sports.io/football/teams/164.png,,159,Hertha Berlin,https://media.api-sports.io/football/teams/159.png,,1,1,0,1,1,1,,,,
871226,F. Brych,UTC,2022-09-17T13:30:00+00:00,1663421400,1663421400,1663425000,19381,SIGNAL IDUNA PARK,Dortmund,Match Finished,FT,90,,78,Bundesliga,Germany,https://media.api-sports.io/football/leagues/78.png,https://media.api-sports.io/flags/de.svg,2022,Regular Season - 7,True,165,Borussia Dortmund,https://media.api-sports.io/football/teams/165.png,True,174,FC Schalke 04,https://media.api-sports.io/football/teams/174.png,False,1,0,0,0,1,0,,,,
871220,T. Welz,UTC,2022-09-17T13:30:00+00:00,1663421400,1663421400,1663425000,699,BayArena,Leverkusen,Match Finished,FT,90,,78,Bundesliga,Germany,https://media.api-sports.io/football/leagues/78.png,https://media.api-sports.io/flags/de.svg,2022,Regular Season - 7,True,168,Bayer Leverkusen,https://media.api-sports.io/football/teams/168.png,,162,Werder Bremen,https://media.api-sports.io/football/teams/162.png,,1,1,0,0,1,1,,,,
871218,M. Fritz,UTC,2022-09-17T13:30:00+00:00,1663421400,1663421400,1663425000,698,WWK Arena,Augsburg,Match Finished,FT,90,,78,Bundesliga,Germany,https://media.api-sports.io/football/leagues/78.png,https://media.api-sports.io/flags/de.svg,2022,Regular Season - 7,True,170,FC Augsburg,https://media.api-sports.io/football/teams/170.png,True,157,Bayern Munich,https://media.api-sports.io/football/teams/157.png,False,1,0,0,0,1,0,,,,
