fixture_id,fixture_referee,fixture_timezone,fixture_date,fixture_timestamp,fixture_periods_first,fixture_periods_second,fixture_venue_id,fixture_venue_name,fixture_venue_city,fixture_status_long,fixture_status_short,fixture_status_elapsed,fixture_status_extra,league_id,league_name,league_country,league_logo,league_flag,league_season,league_round,league_standings,teams_home_id,teams_home_name,teams_home_logo,teams_home_winner,teams_away_id,teams_away_name,teams_away_logo,teams_away_winner,goals_home,goals_away,score_halftime_home,score_halftime_away,score_fulltime_home,score_fulltime_away,score_extratime_home,score_extratime_away,score_penalty_home,score_penalty_away
1049019,F. Badstübner,UTC,2023-12-20T19:30:00+00:00,1703100600,1703100600,1703104200,20734,Frankfurt Arena,Frankfurt am Main,Match Finished,FT,90,,78,Bundesliga,Germany,https://media.api-sports.io/football/leagues/78.png,https://media.api-sports.io/flags/de.svg,2023,Regular Season - 16,True,169,Eintracht Frankfurt,https://media.api-sports.io/football/teams/169.png,True,163,Borussia Monchengladbach,https://media.api-sports.io/football/teams/163.png,False,2,1,0,1,2,1,,,,
1049023,D. Siebert,UTC,2023-12-20T19:30:00+00:00,1703100600,1703100600,1703104200,20739,Stuttgart Arena,Stuttgart,Match Finished,FT,90,,78,Bundesliga,Germany,https://media.api-sports.io/football/leagues/78.png,https://media.api-sports.io/flags/de.svg,2023,Regular Season - 16,True,172,VfB Stuttgart,https://media.api-sports.io/football/teams/172.png,True,170,FC Augsburg,https://media.api-sports.io/football/teams/170.png,False,3,0,2,0,3,0,,,,
1049024,B. Brand,UTC,2023-12-20T19:30:00+00:00,1703100600,1703100600,1703104200,723,Voith-Arena,Heidenheim an der Brenz,Match Finished,FT,90,,78,Bundesliga,Germany,https://media.api-sports.io/football/leagues/78.png,https://media.api-sports.io/flags/de.svg,2023,Regular Season - 16,True,180,FC Heidenheim,https://media.api-sports.io/football/teams/180.png,True,160,SC Freiburg,https://media.api-sports.io/football/teams/160.png,False,3,2,0,1,3,2,,,,
1049025,B. Brand,UTC,2024-01-12T19:30:00+00:00,1705087800,1705087800,1705091400,20732,Fußball Arena München,München,Match Finished,FT,90,,78,Bundesliga,Germany,https://media.api-sports.io/football/leagues/78.png,https://media.api-sports.io/flags/de.svg,2023,Regular Season - 17,True,157,Bayern Munich,https://media.api-sports.io/football/teams/157.png,True,167,1899 Hoffenheim,https://media.api-sports.io/football/teams/167.png,False,3,0,1,0,3,0,,,,
1049027,C. Dingert,UTC,2024-01-13T14:30:00+00:00,1705156200,1705156200,1705159800,12717,Europa-Park Stadion,Freiburg im Breisgau,Match Finished,FT,90,,78,Bundesliga,Germany,https://media.api-sports.io/football/leagues/78.png,https://media.api-sports.io/flags/de.svg,2023,Regular Season - 17,True,160,SC Freiburg,https://media.api-sports.io/football/teams/160.png,,182,Union Berlin,https://media.api-sports.io/football/teams/182.png,,0,0,0,0,0,0,,,,
1049028,P. Ittrich,UTC,2024-01-13T14:30:00+00:00,1705156200,1705156200,1705159800,11899,MEWA ARENA,Mainz,Match Finished,FT,90,,78,Bundesliga,Germany,https://media.api-sports.io/football/leagues/78.png,https://media.api-sports.io/flags/de.svg,2023,Regular Season - 17,True,164,FSV Mainz 05,https://media.api-sports.io/football/teams/164.png,,161,VfL Wolfsburg,https://media.api-sports.io/football/teams/161.png,,1,1,0,1,1,1,,,,
1049032,S. Jablonski,UTC,2024-01-13T14:30:00+00:00,1705156200,1705156200,1705159800,698,WWK Arena,Augsburg,Match Finished,FT,90,,78,Bundesliga,Germany,https://media.api-sports.io/football/leagues/78.png,https://media.api-sports.io/flags/de.svg,2023,Regular Season - 17,True,170,FC Augsburg,https://media.api-sports.io/football/teams/170.png,False,168,Bayer Leverkusen,https://media.api-sports.io/football/teams/168.png,True,0,1,0,0,0,1,,,,
1049026,F. Willenborg,UTC,2024-01-13T14:30:00+00:00,1705156200,1705156200,1705159800,20737,Leipzig Stadium,Leipzig,Match Finished,FT,90,,78,Bundesliga,Germany,https://media.api-sports.io/football/leagues/78.png,https://media.api-sports.io/flags/de.svg,2023,Regular Season - 17,True,173,RB Leipzig,https://media.api-sports.io/football/teams/173.png,False,169,Eintracht Frankfurt,https://media.api-sports.io/football/teams/169.png,True,0,1,0,1,0,1,,,,
1049030,F. Zwayer,UTC,2024-01-13T14:30:00+00:00,1705156200,1705156200,1705159800,20736,Cologne Stadium,Köln,Match Finished,FT,90,,78,Bundesliga,Germany,https://media.api-sports.io/football/leagues/78.png,https://media.api-sports.io/flags/de.svg,2023,Regular Season - 17,True,192,1.FC Köln,https://media.api-sports.io/football/teams/192.png,,180,FC Heidenheim,https://media.api-sports.io/football/teams/180.png,,1,1,1,0,1,1,,,,
1049033,D. Aytekin,UTC,2024-01-13T17:30:00+00:00,1705167000,1705167000,1705170600,705,Merck-Stadion am Böllenfalltor,Darmstadt,Match Finished,FT,90,,78,Bundesliga,Germany,https://media.api-sports.io/football/leagues/78.png,https://media.api-sports.io/flags/de.svg,2023,Regular Season - 17,True,181,SV Darmstadt 98,https://media.api-sports.io/football/teams/181.png,False,165,Borussia Dortmund,https://media.api-sports.io/football/teams/165.png,True,0,3,0,1,0,3,,,,
1049031,T. Stieler,UTC,2024-01-14T14:30:00+00:00,1705242600,1705242600,1705246200,751,Vonovia Ruhrstadion,Bochum,Match Finished,FT,90,,78,Bundesliga,Germany,https://media.api-sports.io/football/leagues/78.png,https://media.api-sports.io/flags/de.svg,2023,Regular Season - 17,True,176,Vfl Bochum,https://media.api-sports.io/football/teams/176.png,,162,Werder Bremen,https://media.api-sports.io/football/teams/162.png,,1,1,0,0,1,1,,,,
1049029,H. Osmers,UTC,2024-01-14T16:30:00+00:00,1705249800,1705249800,1705253400,20471,BORUSSIA-PARK,Mönchengladbach,Match Finished,FT,90,,78,Bundesliga,Germany,https://media.api-sports.io/football/leagues/78.png,https://media.api-sports.io/flags/de.svg,2023,Regular Season - 17,True,163,Borussia Monchengladbach,https://media.api-sports.io/football/teams/163.png,True,172,VfB Stuttgart,https://media.api-sports.io/football/teams/172.png,False,3,1,2,0,3,1,,,,
1049036,S. Stegemann,UTC,2024-01-20T14:30:00+00:00,1705761000,1705761000,1705764600,12717,Europa-Park Stadion,Freiburg im Breisgau,Match Finished,FT,90,,78,Bundesliga,Germany,https://media.api-sports.io/football/leagues/78.png,https://media.api-sports.io/flags/de.svg,2023,Regular Season - 18,True,160,SC Freiburg,https://media.api-sports.io/football/teams/160.png,True,167,1899 Hoffenheim,https://media.api-sports.io/football/teams/167.png,False,3,2,1,0,3,2,,,,
1049040,B. Dankert,UTC,2024-01-20T14:30:00+00:00,1705761000,1705761000,1705764600,751,Vonovia Ruhrstadion,Bochum,Match Finished,FT,90,,78,Bundesliga,Germany,https://media.api-sports.io/football/leagues/78.png,https://media.api-sports.io/flags/de.svg,2023,Regular Season - 18,True,176,Vfl Bochum,https://media.api-sports.io/football/teams/176.png,True,172,VfB Stuttgart,https://media.api-sports.io/football/teams/172.png,False,1,0,0,0,1,0,,,,
1049041,T. Gerach,UTC,2024-01-20T14:30:00+00:00,1705761000,1705761000,1705764600,723,Voith-Arena,Heidenheim an der Brenz,Match Finished,FT,90,,78,Bundesliga,Germany,https://media.api-sports.io/football/leagues/78.png,https://media.api-sports.io/flags/de.svg,2023,Regular Season - 18,True,180,FC Heidenheim,https://media.api-sports.io/football/teams/180.png,,161,VfL Wolfsburg,https://media.api-sports.io/football/teams/161.png,,1,1,1,1,1,1,,,,
1049042,D. Siebert,UTC,2024-01-20T14:30:00+00:00,1705761000,1705761000,1705764600,705,Merck-Stadion am Böllenfalltor,Darmstadt,Match Finished,FT,90,,78,Bundesliga,Germany,https://media.api-sports.io/football/leagues/78.png,https://media.api-sports.io/flags/de.svg,2023,Regular Season - 18,True,181,SV Darmstadt 98,https://media.api-sports.io/football/teams/181.png,,169,Eintracht Frankfurt,https://media.api-sports.io/football/teams/169.png,,2,2,0,1,2,2,,,,
