id,utcDate,status,matchday,stage,group,lastUpdated,referees,area_id,area_name,area_code,area_flag,competition_id,competition_name,competition_code,competition_type,competition_emblem,season_id,season_startDate,season_endDate,season_currentMatchday,season_winner,homeTeam_id,homeTeam_name,homeTeam_shortName,homeTeam_tla,homeTeam_crest,awayTeam_id,awayTeam_name,awayTeam_shortName,awayTeam_tla,awayTeam_crest,score_winner,score_duration,score_fullTime_home,score_fullTime_away,score_halfTime_home,score_halfTime_away,score_regularTime_home,score_regularTime_away,score_extraTime_home,score_extraTime_away,score_penalties_home,score_penalties_away,odds_msg
536863,2025-09-28T00:00:00Z,SCHEDULED,5,REGULAR_SEASON,,2025-07-04T12:08:05Z,[],2114,Italy,ITA,https://crests.football-data.org/784.svg,2019,Serie A,SA,LEAGUE,https://crests.football-data.org/SA.png,2395,2025-08-24,2026-05-24,1,,471,US Sassuolo Calcio,Sassuolo,SAS,https://crests.football-data.org/471.png,115,Udinese Calcio,Udinese,UDI,https://crests.football-data.org/115.png,,REGULAR,,,,,,,,,,,Activate Odds-Package in User-Panel to retrieve odds.
536864,2025-09-28T00:00:00Z,SCHEDULED,5,REGULAR_SEASON,,2025-07-04T12:08:07Z,[],2114,Italy,ITA,https://crests.football-data.org/784.svg,2019,Serie A,SA,LEAGUE,https://crests.football-data.org/SA.png,2395,2025-08-24,2026-05-24,1,,5890,US Lecce,Lecce,USL,https://crests.football-data.org/5890.png,103,Bologna FC 1909,Bologna,BOL,https://crests.football-data.org/103.png,,REGULAR,,,,,,,,,,,Activate Odds-Package in User-Panel to retrieve odds.
536865,2025-10-05T00:00:00Z,SCHEDULED,6,REGULAR_SEASON,,2025-07-04T12:08:07Z,[],2114,Italy,ITA,https://crests.football-data.org/784.svg,2019,Serie A,SA,LEAGUE,https://crests.football-data.org/SA.png,2395,2025-08-24,2026-05-24,1,,99,ACF Fiorentina,Fiorentina,FIO,https://crests.football-data.org/99.png,100,AS Roma,Roma,ROM,https://crests.football-data.org/100.png,,REGULAR,,,,,,,,,,,Activate Odds-Package in User-Panel to retrieve odds.
536866,2025-10-05T00:00:00Z,SCHEDULED,6,REGULAR_SEASON,,2025-07-04T12:08:06Z,[],2114,Italy,ITA,https://crests.football-data.org/784.svg,2019,Serie A,SA,LEAGUE,https://crests.football-data.org/SA.png,2395,2025-08-24,2026-05-24,1,,102,Atalanta BC,Atalanta,ATA,https://crests.football-data.org/102.png,7397,Como 1907,Como 1907,COM,https://crests.football-data.org/7397.png,,REGULAR,,,,,,,,,,,Activate Odds-Package in User-Panel to retrieve odds.
536867,2025-10-05T00:00:00Z,SCHEDULED,6,REGULAR_SEASON,,2025-07-04T12:08:07Z,[],2114,Italy,ITA,https://crests.football-data.org/784.svg,2019,Serie A,SA,LEAGUE,https://crests.football-data.org/SA.png,2395,2025-08-24,2026-05-24,1,,103,Bologna FC 1909,Bologna,BOL,https://crests.football-data.org/103.png,487,AC Pisa 1909,AC Pisa,PIS,https://crests.football-data.org/487.png,,REGULAR,,,,,,,,,,,Activate Odds-Package in User-Panel to retrieve odds.
536868,2025-10-05T00:00:00Z,SCHEDULED,6,REGULAR_SEASON,,2025-07-04T12:08:06Z,[],2114,Italy,ITA,https://crests.football-data.org/784.svg,2019,Serie A,SA,LEAGUE,https://crests.football-data.org/SA.png,2395,2025-08-24,2026-05-24,1,,450,Hellas Verona FC,Verona,HVE,https://crests.football-data.org/450.png,471,US Sassuolo Calcio,Sassuolo,SAS,https://crests.football-data.org/471.png,,REGULAR,,,,,,,,,,,Activate Odds-Package in User-Panel to retrieve odds.
536869,2025-10-05T00:00:00Z,SCHEDULED,6,REGULAR_SEASON,,2025-08-23T00:20:52Z,[],2114,Italy,ITA,https://crests.football-data.org/784.svg,2019,Serie A,SA,LEAGUE,https://crests.football-data.org/SA.png,2395,2025-08-24,2026-05-24,1,,108,FC Internazionale Milano,Inter,INT,https://crests.football-data.org/108.png,457,US Cremonese,Cremonese,CRE,https://crests.football-data.org/457.png,,REGULAR,,,,,,,,,,,Activate Odds-Package in User-Panel to retrieve odds.
536870,2025-10-05T00:00:00Z,SCHEDULED,6,REGULAR_SEASON,,2025-08-23T00:20:52Z,[],2114,Italy,ITA,https://crests.football-data.org/784.svg,2019,Serie A,SA,LEAGUE,https://crests.football-data.org/SA.png,2395,2025-08-24,2026-05-24,1,,109,Juventus FC,Juventus,JUV,https://crests.football-data.org/109.png,98,AC Milan,Milan,MIL,https://crests.football-data.org/98.png,,REGULAR,,,,,,,,,,,Activate Odds-Package in User-Panel to retrieve odds.
536871,2025-10-05T00:00:00Z,SCHEDULED,6,REGULAR_SEASON,,2025-07-04T12:08:05Z,[],2114,Italy,ITA,https://crests.football-data.org/784.svg,2019,Serie A,SA,LEAGUE,https://crests.football-data.org/SA.png,2395,2025-08-24,2026-05-24,1,,110,SS Lazio,Lazio,LAZ,https://crests.football-data.org/110.png,586,Torino FC,Torino,TOR,https://crests.football-data.org/586.png,,REGULAR,,,,,,,,,,,Activate Odds-Package in User-Panel to retrieve odds.
536872,2025-10-05T00:00:00Z,SCHEDULED,6,REGULAR_SEASON,,2025-07-04T12:08:06Z,[],2114,Italy,ITA,https://crests.football-data.org/784.svg,2019,Serie A,SA,LEAGUE,https://crests.football-data.org/SA.png,2395,2025-08-24,2026-05-24,1,,112,Parma Calcio 1913,Parma,PAR,https://crests.football-data.org/112.png,5890,US Lecce,Lecce,USL,https://crests.football-data.org/5890.png,,REGULAR,,,,,,,,,,,Activate Odds-Package in User-Panel to retrieve odds.
536873,2025-10-05T00:00:00Z,SCHEDULED,6,REGULAR_SEASON,,2025-07-04T12:08:06Z,[],2114,Italy,ITA,https://crests.football-data.org/784.svg,2019,Serie A,SA,LEAGUE,https://crests.football-data.org/SA.png,2395,2025-08-24,2026-05-24,1,,113,SSC Napoli,Napoli,NAP,https://crests.football-data.org/113.png,107,Genoa CFC,Genoa,GEN,https://crests.football-data.org/107.png,,REGULAR,,,,,,,,,,,Activate Odds-Package in User-Panel to retrieve odds.
536874,2025-10-05T00:00:00Z,SCHEDULED,6,REGULAR_SEASON,,2025-07-04T12:08:06Z,[],2114,Italy,ITA,https://crests.football-data.org/784.svg,2019,Serie A,SA,LEAGUE,https://crests.football-data.org/SA.png,2395,2025-08-24,2026-05-24,1,,115,Udinese Calcio,Udinese,UDI,https://crests.football-data.org/115.png,104,Cagliari Calcio,Cagliari,CAG,https://crests.football-data.org/104.png,,REGULAR,,,,,,,,,,,Activate Odds-Package in User-Panel to retrieve odds.
536875,2025-10-19T00:00:00Z,SCHEDULED,7,REGULAR_SEASON,,2025-07-04T12:08:07Z,[],2114,Italy,ITA,https://crests.football-data.org/784.svg,2019,Serie A,SA,LEAGUE,https://crests.football-data.org/SA.png,2395,2025-08-24,2026-05-24,1,,98,AC Milan,Milan,MIL,https://crests.football-data.org/98.png,99,ACF Fiorentina,Fiorentina,FIO,https://crests.football-data.org/99.png,,REGULAR,,,,,,,,,,,Activate Odds-Package in User-Panel to retrieve odds.
536876,2025-10-19T00:00:00Z,SCHEDULED,7,REGULAR_SEASON,,2025-08-23T00:20:52Z,[],2114,Italy,ITA,https://crests.football-data.org/784.svg,2019,Serie A,SA,LEAGUE,https://crests.football-data.org/SA.png,2395,2025-08-24,2026-05-24,1,,100,AS Roma,Roma,ROM,https://crests.football-data.org/100.png,108,FC Internazionale Milano,Inter,INT,https://crests.football-data.org/108.png,,REGULAR,,,,,,,,,,,Activate Odds-Package in User-Panel to retrieve odds.
536877,2025-10-19T00:00:00Z,SCHEDULED,7,REGULAR_SEASON,,2025-07-04T12:08:06Z,[],2114,Italy,ITA,https://crests.football-data.org/784.svg,2019,Serie A,SA,LEAGUE,https://crests.football-data.org/SA.png,2395,2025-08-24,2026-05-24,1,,102,Atalanta BC,Atalanta,ATA,https://crests.football-data.org/102.png,110,SS Lazio,Lazio,LAZ,https://crests.football-data.org/110.png,,REGULAR,,,,,,,,,,,Activate Odds-Package in User-Panel to retrieve odds.
536878,2025-10-19T00:00:00Z,SCHEDULED,7,REGULAR_SEASON,,2025-07-04T12:08:05Z,[],2114,Italy,ITA,https://crests.football-data.org/784.svg,2019,Serie A,SA,LEAGUE,https://crests.football-data.org/SA.png,2395,2025-08-24,2026-05-24,1,,104,Cagliari Calcio,Cagliari,CAG,https://crests.football-data.org/104.png,103,Bologna FC 1909,Bologna,BOL,https://crests.football-data.org/103.png,,REGULAR,,,,,,,,,,,Activate Odds-Package in User-Panel to retrieve odds.
536879,2025-10-19T00:00:00Z,SCHEDULED,7,REGULAR_SEASON,,2025-07-04T12:08:06Z,[],2114,Italy,ITA,https://crests.football-data.org/784.svg,2019,Serie A,SA,LEAGUE,https://crests.football-data.org/SA.png,2395,2025-08-24,2026-05-24,1,,107,Genoa CFC,Genoa,GEN,https://crests.football-data.org/107.png,112,Parma Calcio 1913,Parma,PAR,https://crests.football-data.org/112.png,,REGULAR,,,,,,,,,,,Activate Odds-Package in User-Panel to retrieve odds.
536880,2025-10-19T00:00:00Z,SCHEDULED,7,REGULAR_SEASON,,2025-08-23T00:20:52Z,[],2114,Italy,ITA,https://crests.football-data.org/784.svg,2019,Serie A,SA,LEAGUE,https://crests.football-data.org/SA.png,2395,2025-08-24,2026-05-24,1,,7397,Como 1907,Como 1907,COM,https://crests.football-data.org/7397.png,109,Juventus FC,Juventus,JUV,https://crests.football-data.org/109.png,,REGULAR,,,,,,,,,,,Activate Odds-Package in User-Panel to retrieve odds.
536881,2025-10-19T00:00:00Z,SCHEDULED,7,REGULAR_SEASON,,2025-07-04T12:08:06Z,[],2114,Italy,ITA,https://crests.football-data.org/784.svg,2019,Serie A,SA,LEAGUE,https://crests.football-data.org/SA.png,2395,2025-08-24,2026-05-24,1,,586,Torino FC,Torino,TOR,https://crests.football-data.org/586.png,113,SSC Napoli,Napoli,NAP,https://crests.football-data.org/113.png,,REGULAR,,,,,,,,,,,Activate Odds-Package in User-Panel to retrieve odds.
536882,2025-10-19T00:00:00Z,SCHEDULED,7,REGULAR_SEASON,,2025-07-04T12:08:06Z,[],2114,Italy,ITA,https://crests.football-data.org/784.svg,2019,Serie A,SA,LEAGUE,https://crests.football-data.org/SA.png,2395,2025-08-24,2026-05-24,1,,487,AC Pisa 1909,AC Pisa,PIS,https://crests.football-data.org/487.png,450,Hellas Verona FC,Verona,HVE,https://crests.football-data.org/450.png,,REGULAR,,,,,,,,,,,Activate Odds-Package in User-Panel to retrieve odds.
536883,2025-10-19T00:00:00Z,SCHEDULED,7,REGULAR_SEASON,,2025-07-04T12:08:06Z,[],2114,Italy,ITA,https://crests.football-data.org/784.svg,2019,Serie A,SA,LEAGUE,https://crests.football-data.org/SA.png,2395,2025-08-24,2026-05-24,1,,457,US Cremonese,Cremonese,CRE,https://crests.football-data.org/457.png,115,Udinese Calcio,Udinese,UDI,https://crests.football-data.org/115.png,,REGULAR,,,,,,,,,,,Activate Odds-Package in User-Panel to retrieve odds.
536884,2025-10-19T00:00:00Z,SCHEDULED,7,REGULAR_SEASON,,2025-07-04T12:08:05Z,[],2114,Italy,ITA,https://crests.football-data.org/784.svg,2019,Serie A,SA,LEAGUE,https://crests.football-data.org/SA.png,2395,2025-08-24,2026-05-24,1,,5890,US Lecce,Lecce,USL,https://crests.football-data.org/5890.png,471,US Sassuolo Calcio,Sassuolo,SAS,https://crests.football-data.org/471.png,,REGULAR,,,,,,,,,,,Activate Odds-Package in User-Panel to retrieve odds.
536885,2025-10-26T00:00:00Z,SCHEDULED,8,REGULAR_SEASON,,2025-07-04T12:08:07Z,[],2114,Italy,ITA,https://crests.football-data.org/784.svg,2019,Serie A,SA,LEAGUE,https://crests.football-data.org/SA.png,2395,2025-08-24,2026-05-24,1,,99,ACF Fiorentina,Fiorentina,FIO,https://crests.football-data.org/99.png,103,Bologna FC 1909,Bologna,BOL,https://crests.football-data.org/103.png,,REGULAR,,,,,,,,,,,Activate Odds-Package in User-Panel to retrieve odds.
536886,2025-10-26T00:00:00Z,SCHEDULED,8,REGULAR_SEASON,,2025-07-04T12:08:06Z,[],2114,Italy,ITA,https://crests.football-data.org/784.svg,2019,Serie A,SA,LEAGUE,https://crests.football-data.org/SA.png,2395,2025-08-24,2026-05-24,1,,98,AC Milan,Milan,MIL,https://crests.football-data.org/98.png,487,AC Pisa 1909,AC Pisa,PIS,https://crests.football-data.org/487.png,,REGULAR,,,,,,,,,,,Activate Odds-Package in User-Panel to retrieve odds.
536887,2025-10-26T00:00:00Z,SCHEDULED,8,REGULAR_SEASON,,2025-07-04T12:08:07Z,[],2114,Italy,ITA,https://crests.football-data.org/784.svg,2019,Serie A,SA,LEAGUE,https://crests.football-data.org/SA.png,2395,2025-08-24,2026-05-24,1,,586,Torino FC,Torino,TOR,https://crests.football-data.org/586.png,107,Genoa CFC,Genoa,GEN,https://crests.football-data.org/107.png,,REGULAR,,,,,,,,,,,Activate Odds-Package in User-Panel to retrieve odds.
536888,2025-10-26T00:00:00Z,SCHEDULED,8,REGULAR_SEASON,,2025-07-04T12:08:06Z,[],2114,Italy,ITA,https://crests.football-data.org/784.svg,2019,Serie A,SA,LEAGUE,https://crests.football-data.org/SA.png,2395,2025-08-24,2026-05-24,1,,450,Hellas Verona FC,Verona,HVE,https://crests.football-data.org/450.png,104,Cagliari Calcio,Cagliari,CAG,https://crests.football-data.org/104.png,,REGULAR,,,,,,,,,,,Activate Odds-Package in User-Panel to retrieve odds.
536889,2025-10-26T00:00:00Z,SCHEDULED,8,REGULAR_SEASON,,2025-08-23T00:20:52Z,[],2114,Italy,ITA,https://crests.football-data.org/784.svg,2019,Serie A,SA,LEAGUE,https://crests.football-data.org/SA.png,2395,2025-08-24,2026-05-24,1,,110,SS Lazio,Lazio,LAZ,https://crests.football-data.org/110.png,109,Juventus FC,Juventus,JUV,https://crests.football-data.org/109.png,,REGULAR,,,,,,,,,,,Activate Odds-Package in User-Panel to retrieve odds.
536890,2025-10-26T00:00:00Z,SCHEDULED,8,REGULAR_SEASON,,2025-07-04T12:08:07Z,[],2114,Italy,ITA,https://crests.football-data.org/784.svg,2019,Serie A,SA,LEAGUE,https://crests.football-data.org/SA.png,2395,2025-08-24,2026-05-24,1,,112,Parma Calcio 1913,Parma,PAR,https://crests.football-data.org/112.png,7397,Como 1907,Como 1907,COM,https://crests.football-data.org/7397.png,,REGULAR,,,,,,,,,,,Activate Odds-Package in User-Panel to retrieve odds.
536891,2025-10-26T00:00:00Z,SCHEDULED,8,REGULAR_SEASON,,2025-07-04T12:08:06Z,[],2114,Italy,ITA,https://crests.football-data.org/784.svg,2019,Serie A,SA,LEAGUE,https://crests.football-data.org/SA.png,2395,2025-08-24,2026-05-24,1,,471,US Sassuolo Calcio,Sassuolo,SAS,https://crests.football-data.org/471.png,100,AS Roma,Roma,ROM,https://crests.football-data.org/100.png,,REGULAR,,,,,,,,,,,Activate Odds-Package in User-Panel to retrieve odds.
536892,2025-10-26T00:00:00Z,SCHEDULED,8,REGULAR_SEASON,,2025-08-23T00:20:52Z,[],2114,Italy,ITA,https://crests.football-data.org/784.svg,2019,Serie A,SA,LEAGUE,https://crests.football-data.org/SA.png,2395,2025-08-24,2026-05-24,1,,113,SSC Napoli,Napoli,NAP,https://crests.football-data.org/113.png,108,FC Internazionale Milano,Inter,INT,https://crests.football-data.org/108.png,,REGULAR,,,,,,,,,,,Activate Odds-Package in User-Panel to retrieve odds.
536893,2025-10-26T00:00:00Z,SCHEDULED,8,REGULAR_SEASON,,2025-07-04T12:08:05Z,[],2114,Italy,ITA,https://crests.football-data.org/784.svg,2019,Serie A,SA,LEAGUE,https://crests.football-data.org/SA.png,2395,2025-08-24,2026-05-24,1,,115,Udinese Calcio,Udinese,UDI,https://crests.football-data.org/115.png,5890,US Lecce,Lecce,USL,https://crests.football-data.org/5890.png,,REGULAR,,,,,,,,,,,Activate Odds-Package in User-Panel to retrieve odds.
536894,2025-10-26T00:00:00Z,SCHEDULED,8,REGULAR_SEASON,,2025-07-04T12:08:06Z,[],2114,Italy,ITA,https://crests.football-data.org/784.svg,2019,Serie A,SA,LEAGUE,https://crests.football-data.org/SA.png,2395,2025-08-24,2026-05-24,1,,457,US Cremonese,Cremonese,CRE,https://crests.football-data.org/457.png,102,Atalanta BC,Atalanta,ATA,https://crests.football-data.org/102.png,,REGULAR,,,,,,,,,,,Activate Odds-Package in User-Panel to retrieve odds.
536895,2025-10-29T00:00:00Z,SCHEDULED,9,REGULAR_SEASON,,2025-07-04T12:08:07Z,[],2114,Italy,ITA,https://crests.football-data.org/784.svg,2019,Serie A,SA,LEAGUE,https://crests.football-data.org/SA.png,2395,2025-08-24,2026-05-24,1,,100,AS Roma,Roma,ROM,https://crests.football-data.org/100.png,112,Parma Calcio 1913,Parma,PAR,https://crests.football-data.org/112.png,,REGULAR,,,,,,,,,,,Activate Odds-Package in User-Panel to retrieve odds.
536896,2025-10-29T00:00:00Z,SCHEDULED,9,REGULAR_SEASON,,2025-07-04T12:08:06Z,[],2114,Italy,ITA,https://crests.football-data.org/784.svg,2019,Serie A,SA,LEAGUE,https://crests.football-data.org/SA.png,2395,2025-08-24,2026-05-24,1,,102,Atalanta BC,Atalanta,ATA,https://crests.football-data.org/102.png,98,AC Milan,Milan,MIL,https://crests.football-data.org/98.png,,REGULAR,,,,,,,,,,,Activate Odds-Package in User-Panel to retrieve odds.
536897,2025-10-29T00:00:00Z,SCHEDULED,9,REGULAR_SEASON,,2025-07-04T12:08:06Z,[],2114,Italy,ITA,https://crests.football-data.org/784.svg,2019,Serie A,SA,LEAGUE,https://crests.football-data.org/SA.png,2395,2025-08-24,2026-05-24,1,,104,Cagliari Calcio,Cagliari,CAG,https://crests.football-data.org/104.png,471,US Sassuolo Calcio,Sassuolo,SAS,https://crests.football-data.org/471.png,,REGULAR,,,,,,,,,,,Activate Odds-Package in User-Panel to retrieve odds.
536898,2025-10-29T00:00:00Z,SCHEDULED,9,REGULAR_SEASON,,2025-07-04T12:08:06Z,[],2114,Italy,ITA,https://crests.football-data.org/784.svg,2019,Serie A,SA,LEAGUE,https://crests.football-data.org/SA.png,2395,2025-08-24,2026-05-24,1,,107,Genoa CFC,Genoa,GEN,https://crests.football-data.org/107.png,457,US Cremonese,Cremonese,CRE,https://crests.football-data.org/457.png,,REGULAR,,,,,,,,,,,Activate Odds-Package in User-Panel to retrieve odds.
536899,2025-10-29T00:00:00Z,SCHEDULED,9,REGULAR_SEASON,,2025-07-04T12:08:07Z,[],2114,Italy,ITA,https://crests.football-data.org/784.svg,2019,Serie A,SA,LEAGUE,https://crests.football-data.org/SA.png,2395,2025-08-24,2026-05-24,1,,7397,Como 1907,Como 1907,COM,https://crests.football-data.org/7397.png,450,Hellas Verona FC,Verona,HVE,https://crests.football-data.org/450.png,,REGULAR,,,,,,,,,,,Activate Odds-Package in User-Panel to retrieve odds.
536900,2025-10-29T00:00:00Z,SCHEDULED,9,REGULAR_SEASON,,2025-07-04T12:08:06Z,[],2114,Italy,ITA,https://crests.football-data.org/784.svg,2019,Serie A,SA,LEAGUE,https://crests.football-data.org/SA.png,2395,2025-08-24,2026-05-24,1,,103,Bologna FC 1909,Bologna,BOL,https://crests.football-data.org/103.png,586,Torino FC,Torino,TOR,https://crests.football-data.org/586.png,,REGULAR,,,,,,,,,,,Activate Odds-Package in User-Panel to retrieve odds.
536901,2025-10-29T00:00:00Z,SCHEDULED,9,REGULAR_SEASON,,2025-08-23T00:20:52Z,[],2114,Italy,ITA,https://crests.football-data.org/784.svg,2019,Serie A,SA,LEAGUE,https://crests.football-data.org/SA.png,2395,2025-08-24,2026-05-24,1,,108,FC Internazionale Milano,Inter,INT,https://crests.football-data.org/108.png,99,ACF Fiorentina,Fiorentina,FIO,https://crests.football-data.org/99.png,,REGULAR,,,,,,,,,,,Activate Odds-Package in User-Panel to retrieve odds.
536902,2025-10-29T00:00:00Z,SCHEDULED,9,REGULAR_SEASON,,2025-08-23T00:20:52Z,[],2114,Italy,ITA,https://crests.football-data.org/784.svg,2019,Serie A,SA,LEAGUE,https://crests.football-data.org/SA.png,2395,2025-08-24,2026-05-24,1,,109,Juventus FC,Juventus,JUV,https://crests.football-data.org/109.png,115,Udinese Calcio,Udinese,UDI,https://crests.football-data.org/115.png,,REGULAR,,,,,,,,,,,Activate Odds-Package in User-Panel to retrieve odds.
536903,2025-10-29T00:00:00Z,SCHEDULED,9,REGULAR_SEASON,,2025-07-04T12:08:07Z,[],2114,Italy,ITA,https://crests.football-data.org/784.svg,2019,Serie A,SA,LEAGUE,https://crests.football-data.org/SA.png,2395,2025-08-24,2026-05-24,1,,487,AC Pisa 1909,AC Pisa,PIS,https://crests.football-data.org/487.png,110,SS Lazio,Lazio,LAZ,https://crests.football-data.org/110.png,,REGULAR,,,,,,,,,,,Activate Odds-Package in User-Panel to retrieve odds.
536904,2025-10-29T00:00:00Z,SCHEDULED,9,REGULAR_SEASON,,2025-07-04T12:08:06Z,[],2114,Italy,ITA,https://crests.football-data.org/784.svg,2019,Serie A,SA,LEAGUE,https://crests.football-data.org/SA.png,2395,2025-08-24,2026-05-24,1,,5890,US Lecce,Lecce,USL,https://crests.football-data.org/5890.png,113,SSC Napoli,Napoli,NAP,https://crests.football-data.org/113.png,,REGULAR,,,,,,,,,,,Activate Odds-Package in User-Panel to retrieve odds.
536905,2025-11-02T00:00:00Z,SCHEDULED,10,REGULAR_SEASON,,2025-07-04T12:08:05Z,[],2114,Italy,ITA,https://crests.football-data.org/784.svg,2019,Serie A,SA,LEAGUE,https://crests.football-data.org/SA.png,2395,2025-08-24,2026-05-24,1,,99,ACF Fiorentina,Fiorentina,FIO,https://crests.football-data.org/99.png,5890,US Lecce,Lecce,USL,https://crests.football-data.org/5890.png,,REGULAR,,,,,,,,,,,Activate Odds-Package in User-Panel to retrieve odds.
536906,2025-11-02T00:00:00Z,SCHEDULED,10,REGULAR_SEASON,,2025-07-04T12:08:06Z,[],2114,Italy,ITA,https://crests.football-data.org/784.svg,2019,Serie A,SA,LEAGUE,https://crests.football-data.org/SA.png,2395,2025-08-24,2026-05-24,1,,98,AC Milan,Milan,MIL,https://crests.football-data.org/98.png,100,AS Roma,Roma,ROM,https://crests.football-data.org/100.png,,REGULAR,,,,,,,,,,,Activate Odds-Package in User-Panel to retrieve odds.
536907,2025-11-02T00:00:00Z,SCHEDULED,10,REGULAR_SEASON,,2025-07-04T12:08:06Z,[],2114,Italy,ITA,https://crests.football-data.org/784.svg,2019,Serie A,SA,LEAGUE,https://crests.football-data.org/SA.png,2395,2025-08-24,2026-05-24,1,,586,Torino FC,Torino,TOR,https://crests.football-data.org/586.png,487,AC Pisa 1909,AC Pisa,PIS,https://crests.football-data.org/487.png,,REGULAR,,,,,,,,,,,Activate Odds-Package in User-Panel to retrieve odds.
536908,2025-11-02T00:00:00Z,SCHEDULED,10,REGULAR_SEASON,,2025-08-23T00:20:52Z,[],2114,Italy,ITA,https://crests.football-data.org/784.svg,2019,Serie A,SA,LEAGUE,https://crests.football-data.org/SA.png,2395,2025-08-24,2026-05-24,1,,450,Hellas Verona FC,Verona,HVE,https://crests.football-data.org/450.png,108,FC Internazionale Milano,Inter,INT,https://crests.football-data.org/108.png,,REGULAR,,,,,,,,,,,Activate Odds-Package in User-Panel to retrieve odds.
536909,2025-11-02T00:00:00Z,SCHEDULED,10,REGULAR_SEASON,,2025-07-04T12:08:06Z,[],2114,Italy,ITA,https://crests.football-data.org/784.svg,2019,Serie A,SA,LEAGUE,https://crests.football-data.org/SA.png,2395,2025-08-24,2026-05-24,1,,110,SS Lazio,Lazio,LAZ,https://crests.football-data.org/110.png,104,Cagliari Calcio,Cagliari,CAG,https://crests.football-data.org/104.png,,REGULAR,,,,,,,,,,,Activate Odds-Package in User-Panel to retrieve odds.
536910,2025-11-02T00:00:00Z,SCHEDULED,10,REGULAR_SEASON,,2025-07-04T12:08:05Z,[],2114,Italy,ITA,https://crests.football-data.org/784.svg,2019,Serie A,SA,LEAGUE,https://crests.football-data.org/SA.png,2395,2025-08-24,2026-05-24,1,,112,Parma Calcio 1913,Parma,PAR,https://crests.football-data.org/112.png,103,Bologna FC 1909,Bologna,BOL,https://crests.football-data.org/103.png,,REGULAR,,,,,,,,,,,Activate Odds-Package in User-Panel to retrieve odds.
536911,2025-11-02T00:00:00Z,SCHEDULED,10,REGULAR_SEASON,,2025-07-04T12:08:05Z,[],2114,Italy,ITA,https://crests.football-data.org/784.svg,2019,Serie A,SA,LEAGUE,https://crests.football-data.org/SA.png,2395,2025-08-24,2026-05-24,1,,471,US Sassuolo Calcio,Sassuolo,SAS,https://crests.football-data.org/471.png,107,Genoa CFC,Genoa,GEN,https://crests.football-data.org/107.png,,REGULAR,,,,,,,,,,,Activate Odds-Package in User-Panel to retrieve odds.
536912,2025-11-02T00:00:00Z,SCHEDULED,10,REGULAR_SEASON,,2025-07-04T12:08:07Z,[],2114,Italy,ITA,https://crests.football-data.org/784.svg,2019,Serie A,SA,LEAGUE,https://crests.football-data.org/SA.png,2395,2025-08-24,2026-05-24,1,,113,SSC Napoli,Napoli,NAP,https://crests.football-data.org/113.png,7397,Como 1907,Como 1907,COM,https://crests.football-data.org/7397.png,,REGULAR,,,,,,,,,,,Activate Odds-Package in User-Panel to retrieve odds.
536913,2025-11-02T00:00:00Z,SCHEDULED,10,REGULAR_SEASON,,2025-07-04T12:08:05Z,[],2114,Italy,ITA,https://crests.football-data.org/784.svg,2019,Serie A,SA,LEAGUE,https://crests.football-data.org/SA.png,2395,2025-08-24,2026-05-24,1,,115,Udinese Calcio,Udinese,UDI,https://crests.football-data.org/115.png,102,Atalanta BC,Atalanta,ATA,https://crests.football-data.org/102.png,,REGULAR,,,,,,,,,,,Activate Odds-Package in User-Panel to retrieve odds.
536914,2025-11-02T00:00:00Z,SCHEDULED,10,REGULAR_SEASON,,2025-08-23T00:20:52Z,[],2114,Italy,ITA,https://crests.football-data.org/784.svg,2019,Serie A,SA,LEAGUE,https://crests.football-data.org/SA.png,2395,2025-08-24,2026-05-24,1,,457,US Cremonese,Cremonese,CRE,https://crests.football-data.org/457.png,109,Juventus FC,Juventus,JUV,https://crests.football-data.org/109.png,,REGULAR,,,,,,,,,,,Activate Odds-Package in User-Panel to retrieve odds.
536915,2025-11-09T00:00:00Z,SCHEDULED,11,REGULAR_SEASON,,2025-07-04T12:08:05Z,[],2114,Italy,ITA,https://crests.football-data.org/784.svg,2019,Serie A,SA,LEAGUE,https://crests.football-data.org/SA.png,2395,2025-08-24,2026-05-24,1,,100,AS Roma,Roma,ROM,https://crests.football-data.org/100.png,115,Udinese Calcio,Udinese,UDI,https://crests.football-data.org/115.png,,REGULAR,,,,,,,,,,,Activate Odds-Package in User-Panel to retrieve odds.
536916,2025-11-09T00:00:00Z,SCHEDULED,11,REGULAR_SEASON,,2025-07-04T12:08:05Z,[],2114,Italy,ITA,https://crests.football-data.org/784.svg,2019,Serie A,SA,LEAGUE,https://crests.football-data.org/SA.png,2395,2025-08-24,2026-05-24,1,,102,Atalanta BC,Atalanta,ATA,https://crests.football-data.org/102.png,471,US Sassuolo Calcio,Sassuolo,SAS,https://crests.football-data.org/471.png,,REGULAR,,,,,,,,,,,Activate Odds-Package in User-Panel to retrieve odds.
536917,2025-11-09T00:00:00Z,SCHEDULED,11,REGULAR_SEASON,,2025-07-04T12:08:07Z,[],2114,Italy,ITA,https://crests.football-data.org/784.svg,2019,Serie A,SA,LEAGUE,https://crests.football-data.org/SA.png,2395,2025-08-24,2026-05-24,1,,107,Genoa CFC,Genoa,GEN,https://crests.football-data.org/107.png,99,ACF Fiorentina,Fiorentina,FIO,https://crests.football-data.org/99.png,,REGULAR,,,,,,,,,,,Activate Odds-Package in User-Panel to retrieve odds.
