Date,League_ID,Season,Home_Team,Away_Team,Home_Goals,Away_Goals,Home_Goals_Time,Away_Goals_Time,RefereeName,Outcome,Total_Goals,Exact_Score,Team_Home,Avg_Goals_Scored_Last5_Home,Avg_Goals_Conceded_Last5_Home,Avg_Points_Last5_Home,Avg_Goals_Scored_Home_Last5_Home,Avg_Goals_Scored_Away_Last5_Home,Avg_Goals_Conceded_Home_Last5_Home,Avg_Goals_Conceded_Away_Last5_Home,Avg_Points_Home_Last5_Home,Avg_Points_Away_Last5_Home,Team_Away,Avg_Goals_Scored_Last5_Away,Avg_Goals_Conceded_Last5_Away,Avg_Points_Last5_Away,Avg_Goals_Scored_Home_Last5_Away,Avg_Goals_Scored_Away_Last5_Away,Avg_Goals_Conceded_Home_Last5_Away,Avg_Goals_Conceded_Away_Last5_Away,Avg_Points_Home_Last5_Away,Avg_Points_Away_Last5_Away,Diff_Avg_Goals_Scored_Last5,Diff_Avg_Goals_Scored_Venue_Last5,Diff_Avg_Goals_Conceded_Last5,Diff_Avg_Goals_Conceded_Venue_Last5,Diff_Avg_Points_Last5,Diff_Avg_Points_Venue_Last5,Month,DayOfWeek
2021-08-21 20:00:00,140,2021.0,Athletic Club,FC Barcelona,1.0,1.0,0.0,0.0,Martínez,D,2.0,1-1,Athletic Club,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,FC Barcelona,4.0,2.0,3.0,4.0,1.0,2.0,1.0,3.0,1.0,-4.0,0.0,-2.0,0.0,-2.0,0.0,8,5
2021-08-22 15:00:00,140,2021.0,Real Sociedad de Fútbol,Rayo Vallecano de Madrid,1.0,0.0,0.0,0.0,Jaime,H,1.0,1-0,Real Sociedad de Fútbol,2.0,4.0,0.0,1.0,2.0,0.0,4.0,3.0,0.0,Rayo Vallecano de Madrid,0.0,3.0,0.0,4.0,0.0,0.0,3.0,3.0,0.0,2.0,1.0,1.0,-3.0,0.0,3.0,8,6
2021-08-22 17:30:00,140,2021.0,Atletico Madrid,Elche CF,1.0,0.0,1.0,0.0,Burgos,H,1.0,1-0,Atletico Madrid,2.0,1.0,3.0,1.0,2.0,0.0,1.0,3.0,3.0,Elche CF,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,-1.0,2.0,3.0,8,6
2021-08-22 20:00:00,140,2021.0,Levante UD,Real Madrid CF,3.0,3.0,0.0,1.0,Cuadra,D,6.0,3-3,Levante UD,1.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,Real Madrid CF,4.0,1.0,3.0,5.0,4.0,2.0,1.0,3.0,3.0,-3.0,-1.0,0.0,2.0,-2.0,-2.0,8,6
2021-08-23 18:00:00,140,2021.0,Getafe CF,Sevilla FC,0.0,1.0,0.0,0.0,Sánchez,A,1.0,0-1,Getafe CF,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Sevilla FC,3.0,0.0,3.0,3.0,1.0,0.0,0.0,3.0,3.0,-3.0,-1.0,1.0,1.0,-3.0,-3.0,8,0
2021-08-23 20:00:00,140,2021.0,CA Osasuna,RC Celta de Vigo,0.0,0.0,0.0,0.0,Alberola,D,0.0,0-0,CA Osasuna,0.0,0.0,1.0,0.0,3.0,0.0,2.0,1.0,3.0,RC Celta de Vigo,1.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,-1.0,0.0,-2.0,0.0,1.0,0.0,8,0
2021-08-27 18:00:00,140,2021.0,RCD Mallorca,RCD Espanyol de Barcelona,1.0,0.0,1.0,0.0,Mera,H,1.0,1-0,RCD Mallorca,1.0,0.5,2.0,1.0,1.0,1.0,0.0,1.0,3.0,RCD Espanyol de Barcelona,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,8,4
2021-08-27 20:15:00,140,2021.0,Valencia CF,Alaves,3.0,0.0,2.0,0.0,Ortiz,H,3.0,3-0,Valencia CF,1.0,0.5,2.0,1.0,1.0,0.0,1.0,3.0,1.0,Alaves,0.5,2.5,0.0,1.0,0.0,4.0,3.0,0.0,0.0,0.5,1.0,-2.0,-3.0,2.0,3.0,8,4
2021-08-28 15:00:00,140,2021.0,RC Celta de Vigo,Athletic Club,0.0,1.0,0.0,1.0,Mateu,A,1.0,0-1,RC Celta de Vigo,0.5,1.0,0.5,1.0,0.0,2.0,0.0,0.0,1.0,Athletic Club,0.5,0.5,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.5,2.0,-0.5,-1.0,8,5
2021-08-28 17:30:00,140,2021.0,Real Sociedad de Fútbol,Levante UD,1.0,0.0,1.0,0.0,Munuera,H,1.0,1-0,Real Sociedad de Fútbol,1.5,2.0,1.5,1.0,2.0,0.0,4.0,3.0,0.0,Levante UD,2.0,2.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,-0.5,0.0,0.0,-1.0,0.5,2.0,8,5
