Date,League_ID,Season,Home_Team,Away_Team,Home_Goals,Away_Goals,Home_Goals_Time,Away_Goals_Time,RefereeName,Outcome,Total_Goals,Exact_Score,Team_Home,Avg_Goals_Scored_Last5_Home,Avg_Goals_Conceded_Last5_Home,Avg_Points_Last5_Home,Avg_Goals_Scored_Home_Last5_Home,Avg_Goals_Scored_Away_Last5_Home,Avg_Goals_Conceded_Home_Last5_Home,Avg_Goals_Conceded_Away_Last5_Home,Avg_Points_Home_Last5_Home,Avg_Points_Away_Last5_Home,Team_Away,Avg_Goals_Scored_Last5_Away,Avg_Goals_Conceded_Last5_Away,Avg_Points_Last5_Away,Avg_Goals_Scored_Home_Last5_Away,Avg_Goals_Scored_Away_Last5_Away,Avg_Goals_Conceded_Home_Last5_Away,Avg_Goals_Conceded_Away_Last5_Away,Avg_Points_Home_Last5_Away,Avg_Points_Away_Last5_Away,Diff_Avg_Goals_Scored_Last5,Diff_Avg_Goals_Scored_Venue_Last5,Diff_Avg_Goals_Conceded_Last5,Diff_Avg_Goals_Conceded_Venue_Last5,Diff_Avg_Points_Last5,Diff_Avg_Points_Venue_Last5,Month,DayOfWeek
2021-08-21 13:30:00,78,2021.0,SpVgg Greuther Furth,DSC Arminia Bielefeld,1.0,1.0,0.0,1.0,Schlager,D,2.0,1-1,SpVgg Greuther Furth,1.0,5.0,0.0,1.0,1.0,1.0,5.0,1.0,0.0,DSC Arminia Bielefeld,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,5.0,0.0,-1.0,0.0,8,5
2021-08-21 13:30:00,78,2021.0,Eintracht Frankfurt,FC Augsburg,0.0,0.0,0.0,0.0,Osmers,D,0.0,0-0,Eintracht Frankfurt,2.0,5.0,0.0,0.0,2.0,0.0,5.0,1.0,0.0,FC Augsburg,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,8,5
2021-08-21 16:30:00,78,2021.0,Bayer 04 Leverkusen,Borussia Monchengladbach,4.0,0.0,2.0,0.0,Aytekin,H,4.0,4-0,Bayer 04 Leverkusen,1.0,1.0,1.0,4.0,1.0,0.0,1.0,3.0,1.0,Borussia Monchengladbach,1.0,1.0,1.0,1.0,0.0,1.0,4.0,1.0,0.0,0.0,4.0,0.0,-4.0,0.0,3.0,8,5
2021-08-22 13:30:00,78,2021.0,1899 Hoffenheim,1. FC Union Berlin,2.0,2.0,2.0,1.0,Stegemann,D,4.0,2-2,1899 Hoffenheim,4.0,0.0,3.0,2.0,4.0,2.0,0.0,1.0,3.0,1. FC Union Berlin,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,0.0,-1.0,0.0,2.0,0.0,8,6
2021-08-22 15:30:00,78,2021.0,FC Bayern München,1.FC Köln,3.0,2.0,0.0,0.0,Petersen,H,5.0,3-2,FC Bayern München,1.0,1.0,1.0,3.0,1.0,2.0,1.0,3.0,1.0,1.FC Köln,3.0,1.0,3.0,3.0,2.0,1.0,3.0,3.0,0.0,-2.0,1.0,0.0,-1.0,-2.0,3.0,8,6
2021-08-27 18:30:00,78,2021.0,Borussia Dortmund,1899 Hoffenheim,3.0,2.0,0.0,0.0,Zwayer,H,5.0,3-2,Borussia Dortmund,3.0,2.0,1.5,5.0,1.0,2.0,2.0,3.0,0.0,1899 Hoffenheim,3.0,1.0,2.0,2.0,4.0,2.0,0.0,1.0,3.0,0.0,1.0,1.0,2.0,-0.5,0.0,8,4
2021-08-28 13:30:00,78,2021.0,FC Augsburg,Bayer 04 Leverkusen,1.0,4.0,1.0,2.0,Brand,A,5.0,1-4,FC Augsburg,0.0,2.0,0.5,0.0,0.0,4.0,0.0,0.0,1.0,Bayer 04 Leverkusen,2.5,0.5,2.0,4.0,1.0,0.0,1.0,3.0,1.0,-2.5,-1.0,1.5,3.0,-1.5,-1.0,8,5
2021-08-28 13:30:00,78,2021.0,VfB Stuttgart,SC Freiburg,2.0,3.0,2.0,3.0,Willenborg,A,5.0,2-3,VfB Stuttgart,2.5,2.5,1.5,5.0,0.0,1.0,4.0,3.0,0.0,SC Freiburg,1.0,0.5,2.0,2.0,0.0,1.0,0.0,3.0,1.0,1.5,5.0,2.0,1.0,-0.5,2.0,8,5
2021-08-28 13:30:00,78,2021.0,DSC Arminia Bielefeld,Eintracht Frankfurt,1.0,1.0,0.0,1.0,Dankert,D,2.0,1-1,DSC Arminia Bielefeld,0.5,0.5,1.0,0.0,1.0,0.0,1.0,1.0,1.0,Eintracht Frankfurt,1.0,2.5,0.5,0.0,2.0,0.0,5.0,1.0,0.0,-0.5,-2.0,-2.0,-5.0,0.5,1.0,8,5
2021-08-28 13:30:00,78,2021.0,1.FC Köln,Vfl Bochum,2.0,1.0,0.0,0.0,Cortus,H,3.0,2-1,1.FC Köln,2.5,2.0,1.5,3.0,2.0,1.0,3.0,3.0,0.0,Vfl Bochum,1.0,0.5,1.5,2.0,0.0,0.0,1.0,3.0,0.0,1.5,3.0,1.5,0.0,0.0,3.0,8,5
2021-08-28 13:30:00,78,2021.0,FSV Mainz 05,SpVgg Greuther Furth,3.0,0.0,2.0,0.0,Reichel,H,3.0,3-0,FSV Mainz 05,0.5,1.0,1.5,1.0,0.0,0.0,2.0,3.0,0.0,SpVgg Greuther Furth,1.0,3.0,0.5,1.0,1.0,1.0,5.0,1.0,0.0,-0.5,0.0,-2.0,-5.0,1.0,3.0,8,5
2021-08-28 16:30:00,78,2021.0,FC Bayern München,Hertha Berlin,5.0,0.0,2.0,0.0,Jablonski,H,5.0,5-0,FC Bayern München,2.0,1.5,2.0,3.0,1.0,2.0,1.0,3.0,1.0,Hertha Berlin,1.0,2.5,0.0,1.0,1.0,2.0,3.0,0.0,0.0,1.0,2.0,-1.0,-1.0,2.0,3.0,8,5
2021-08-29 13:30:00,78,2021.0,1. FC Union Berlin,Borussia Monchengladbach,2.0,1.0,2.0,0.0,Brych,H,3.0,2-1,1. FC Union Berlin,1.5,1.5,1.0,1.0,2.0,1.0,2.0,1.0,1.0,Borussia Monchengladbach,0.5,2.5,0.5,1.0,0.0,1.0,4.0,1.0,0.0,1.0,1.0,-1.0,-3.0,0.5,1.0,8,6
2021-08-29 15:30:00,78,2021.0,VfL Wolfsburg,RB Leipzig,1.0,0.0,0.0,0.0,Stieler,H,1.0,1-0,VfL Wolfsburg,1.5,0.5,3.0,1.0,2.0,0.0,1.0,3.0,3.0,RB Leipzig,2.0,0.5,1.5,4.0,0.0,0.0,1.0,3.0,0.0,-0.5,1.0,0.0,-1.0,1.5,3.0,8,6
2021-09-11 13:30:00,78,2021.0,Bayer 04 Leverkusen,Borussia Dortmund,3.0,4.0,2.0,1.0,Siebert,A,7.0,3-4,Bayer 04 Leverkusen,3.0,0.6666666666666666,2.3333333333333335,4.0,1.0,0.0,1.0,3.0,1.0,Borussia Dortmund,3.0,2.0,2.0,5.0,1.0,2.0,2.0,3.0,0.0,0.0,3.0,-1.3333333333333335,-2.0,0.3333333333333335,3.0,9,5
2021-09-11 13:30:00,78,2021.0,SpVgg Greuther Furth,VfL Wolfsburg,0.0,2.0,0.0,1.0,Hartmann,A,2.0,0-2,SpVgg Greuther Furth,0.6666666666666666,3.0,0.3333333333333333,1.0,1.0,1.0,5.0,1.0,0.0,VfL Wolfsburg,1.3333333333333333,0.3333333333333333,3.0,1.0,2.0,0.0,1.0,3.0,3.0,-0.6666666666666666,-1.0,2.6666666666666665,0.0,-2.6666666666666665,-2.0,9,5
2021-09-11 13:30:00,78,2021.0,1. FC Union Berlin,FC Augsburg,0.0,0.0,0.0,0.0,Petersen,D,0.0,0-0,1. FC Union Berlin,1.6666666666666667,1.3333333333333333,1.6666666666666667,1.5,2.0,1.0,2.0,2.0,1.0,FC Augsburg,0.3333333333333333,2.6666666666666665,0.3333333333333333,0.0,0.0,4.0,0.0,0.0,1.0,1.3333333333333335,1.5,-1.3333333333333333,1.0,1.3333333333333335,1.0,9,5
2021-09-11 13:30:00,78,2021.0,1899 Hoffenheim,FSV Mainz 05,0.0,2.0,0.0,1.0,Fritz,A,2.0,0-2,1899 Hoffenheim,2.6666666666666665,1.6666666666666667,1.3333333333333333,2.0,4.0,2.0,0.0,1.0,3.0,FSV Mainz 05,1.3333333333333333,0.6666666666666666,2.0,1.0,0.0,0.0,2.0,3.0,0.0,1.3333333333333333,2.0,1.0,0.0,-0.6666666666666667,1.0,9,5
2021-09-11 13:30:00,78,2021.0,SC Freiburg,1.FC Köln,1.0,1.0,0.0,1.0,Osmers,D,2.0,1-1,SC Freiburg,1.6666666666666667,1.0,2.3333333333333335,2.0,0.0,1.0,0.0,3.0,1.0,1.FC Köln,2.3333333333333335,1.6666666666666667,2.0,3.0,2.0,1.0,3.0,3.0,0.0,-0.6666666666666667,0.0,-0.6666666666666667,-2.0,0.3333333333333335,3.0,9,5
2021-09-11 16:30:00,78,2021.0,RB Leipzig,FC Bayern München,1.0,4.0,0.0,1.0,Aytekin,A,5.0,1-4,RB Leipzig,1.3333333333333333,0.6666666666666666,1.0,4.0,0.0,0.0,1.0,3.0,0.0,FC Bayern München,3.0,1.0,2.3333333333333335,3.0,1.0,2.0,1.0,3.0,1.0,-1.6666666666666667,3.0,-0.33333333333333337,-1.0,-1.3333333333333335,2.0,9,5
2021-09-12 13:30:00,78,2021.0,Eintracht Frankfurt,VfB Stuttgart,1.0,1.0,0.0,0.0,Jöllenbeck,D,2.0,1-1,Eintracht Frankfurt,1.0,2.0,0.6666666666666666,0.0,2.0,0.0,5.0,1.0,0.0,VfB Stuttgart,2.3333333333333335,2.6666666666666665,1.0,5.0,0.0,1.0,4.0,3.0,0.0,-1.3333333333333335,0.0,-0.6666666666666665,-4.0,-0.33333333333333337,1.0,9,6
2021-09-12 15:30:00,78,2021.0,Vfl Bochum,Hertha Berlin,1.0,3.0,0.0,2.0,Schröder,A,4.0,1-3,Vfl Bochum,1.0,1.0,1.0,2.0,0.0,0.0,1.0,3.0,0.0,Hertha Berlin,0.6666666666666666,3.3333333333333335,0.0,1.0,0.5,2.0,4.0,0.0,0.0,0.33333333333333337,1.5,-2.3333333333333335,-4.0,1.0,3.0,9,6
2021-09-12 17:30:00,78,2021.0,Borussia Monchengladbach,DSC Arminia Bielefeld,3.0,1.0,1.0,1.0,Stegemann,H,4.0,3-1,Borussia Monchengladbach,0.6666666666666666,2.3333333333333335,0.3333333333333333,1.0,0.0,1.0,4.0,1.0,0.0,DSC Arminia Bielefeld,0.6666666666666666,0.6666666666666666,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.666666666666667,0.0,-0.6666666666666667,0.0,9,6
2021-09-17 18:30:00,78,2021.0,Hertha Berlin,SpVgg Greuther Furth,2.0,1.0,0.0,0.0,Stieler,H,3.0,2-1,Hertha Berlin,1.25,2.75,0.75,1.0,0.5,2.0,4.0,0.0,0.0,SpVgg Greuther Furth,0.5,2.75,0.25,1.0,0.5,1.0,4.0,1.0,0.0,0.75,0.5,0.0,-2.0,0.5,0.0,9,4
2021-09-18 13:30:00,78,2021.0,DSC Arminia Bielefeld,1899 Hoffenheim,0.0,0.0,0.0,0.0,Ittrich,D,0.0,0-0,DSC Arminia Bielefeld,0.75,1.25,0.75,0.5,1.0,0.5,1.0,1.0,1.0,1899 Hoffenheim,2.0,1.75,1.0,2.0,3.0,2.0,1.5,1.0,1.5,-1.25,-2.5,-0.5,-1.0,-0.25,-0.5,9,5
2021-09-18 13:30:00,78,2021.0,FC Augsburg,Borussia Monchengladbach,1.0,0.0,0.0,0.0,Badstübner,H,1.0,1-0,FC Augsburg,0.25,2.0,0.5,0.5,0.0,4.0,0.0,0.0,1.0,Borussia Monchengladbach,1.25,2.0,1.0,1.0,0.5,1.0,3.0,1.0,0.0,-1.0,0.0,0.0,1.0,-0.5,0.0,9,5
2021-09-18 13:30:00,78,2021.0,FSV Mainz 05,SC Freiburg,0.0,0.0,0.0,0.0,Brand,D,0.0,0-0,FSV Mainz 05,1.5,0.5,2.25,2.0,0.0,0.0,2.0,3.0,0.0,SC Freiburg,1.5,1.0,2.0,2.0,1.5,1.0,1.0,3.0,2.0,0.0,0.5,-0.5,-1.0,0.25,1.0,9,5
