id,utcDate,status,matchday,stage,group,lastUpdated,referees,area_id,area_name,area_code,area_flag,competition_id,competition_name,competition_code,competition_type,competition_emblem,season_id,season_startDate,season_endDate,season_currentMatchday,season_winner,homeTeam_id,homeTeam_name,homeTeam_shortName,homeTeam_tla,homeTeam_crest,awayTeam_id,awayTeam_name,awayTeam_shortName,awayTeam_tla,awayTeam_crest,score_winner,score_duration,score_fullTime_home,score_fullTime_away,score_halfTime_home,score_halfTime_away,odds_msg
540454,2025-10-04T00:00:00Z,SCHEDULED,6,REGULAR_SEASON,,2025-08-23T00:20:52Z,[],2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,1,,12,SV Werder Bremen,Bremen,SVW,https://crests.football-data.org/12.png,20,FC St. Pauli 1910,St. Pauli,STP,https://crests.football-data.org/20.png,,REGULAR,,,,,Activate Odds-Package in User-Panel to retrieve odds.
540455,2025-10-04T00:00:00Z,SCHEDULED,6,REGULAR_SEASON,,2025-08-23T00:20:52Z,[],2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,1,,10,VfB Stuttgart,Stuttgart,VFB,https://crests.football-data.org/10.png,44,1. FC Heidenheim 1846,Heidenheim,HEI,https://crests.football-data.org/44.png,,REGULAR,,,,,Activate Odds-Package in User-Panel to retrieve odds.
540456,2025-10-04T00:00:00Z,SCHEDULED,6,REGULAR_SEASON,,2025-06-27T16:59:43Z,[],2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,1,,18,Borussia Mönchengladbach,M'gladbach,BMG,https://crests.football-data.org/18.png,17,SC Freiburg,Freiburg,SCF,https://crests.football-data.org/17.png,,REGULAR,,,,,Activate Odds-Package in User-Panel to retrieve odds.
540457,2025-10-04T00:00:00Z,SCHEDULED,6,REGULAR_SEASON,,2025-08-23T00:20:52Z,[],2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,1,,16,FC Augsburg,Augsburg,FCA,https://crests.football-data.org/16.png,11,VfL Wolfsburg,Wolfsburg,WOB,https://crests.football-data.org/11.png,,REGULAR,,,,,Activate Odds-Package in User-Panel to retrieve odds.
540458,2025-10-04T00:00:00Z,SCHEDULED,6,REGULAR_SEASON,,2025-06-27T16:59:43Z,[],2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,1,,2,TSG 1899 Hoffenheim,Hoffenheim,TSG,https://crests.football-data.org/2.png,1,1. FC Köln,1. FC Köln,KOE,https://crests.football-data.org/1.png,,REGULAR,,,,,Activate Odds-Package in User-Panel to retrieve odds.
540459,2025-10-04T00:00:00Z,SCHEDULED,6,REGULAR_SEASON,,2025-06-27T16:59:43Z,[],2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,1,,7,Hamburger SV,HSV,HSV,https://crests.football-data.org/7.png,15,1. FSV Mainz 05,Mainz,M05,https://crests.football-data.org/15.png,,REGULAR,,,,,Activate Odds-Package in User-Panel to retrieve odds.
540460,2025-10-18T00:00:00Z,SCHEDULED,7,REGULAR_SEASON,,2025-08-23T00:20:52Z,[],2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,1,,5,FC Bayern München,Bayern,FCB,https://crests.football-data.org/5.png,4,Borussia Dortmund,Dortmund,BVB,https://crests.football-data.org/4.png,,REGULAR,,,,,Activate Odds-Package in User-Panel to retrieve odds.
540461,2025-10-18T00:00:00Z,SCHEDULED,7,REGULAR_SEASON,,2025-06-27T16:59:43Z,[],2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,1,,17,SC Freiburg,Freiburg,SCF,https://crests.football-data.org/17.png,19,Eintracht Frankfurt,Frankfurt,SGE,https://crests.football-data.org/19.png,,REGULAR,,,,,Activate Odds-Package in User-Panel to retrieve odds.
540462,2025-10-18T00:00:00Z,SCHEDULED,7,REGULAR_SEASON,,2025-08-23T00:20:52Z,[],2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,1,,15,1. FSV Mainz 05,Mainz,M05,https://crests.football-data.org/15.png,3,Bayer 04 Leverkusen,Leverkusen,B04,https://crests.football-data.org/3.png,,REGULAR,,,,,Activate Odds-Package in User-Panel to retrieve odds.
540463,2025-10-18T00:00:00Z,SCHEDULED,7,REGULAR_SEASON,,2025-06-27T16:59:43Z,[],2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,1,,721,RB Leipzig,RB Leipzig,RBL,https://crests.football-data.org/721.png,7,Hamburger SV,HSV,HSV,https://crests.football-data.org/7.png,,REGULAR,,,,,Activate Odds-Package in User-Panel to retrieve odds.
540464,2025-10-18T00:00:00Z,SCHEDULED,7,REGULAR_SEASON,,2025-08-23T00:20:52Z,[],2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,1,,11,VfL Wolfsburg,Wolfsburg,WOB,https://crests.football-data.org/11.png,10,VfB Stuttgart,Stuttgart,VFB,https://crests.football-data.org/10.png,,REGULAR,,,,,Activate Odds-Package in User-Panel to retrieve odds.
540465,2025-10-18T00:00:00Z,SCHEDULED,7,REGULAR_SEASON,,2025-06-27T16:59:44Z,[],2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,1,,28,1. FC Union Berlin,Union Berlin,UNB,https://crests.football-data.org/28.png,18,Borussia Mönchengladbach,M'gladbach,BMG,https://crests.football-data.org/18.png,,REGULAR,,,,,Activate Odds-Package in User-Panel to retrieve odds.
540466,2025-10-18T00:00:00Z,SCHEDULED,7,REGULAR_SEASON,,2025-06-27T16:59:44Z,[],2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,1,,20,FC St. Pauli 1910,St. Pauli,STP,https://crests.football-data.org/20.png,2,TSG 1899 Hoffenheim,Hoffenheim,TSG,https://crests.football-data.org/2.png,,REGULAR,,,,,Activate Odds-Package in User-Panel to retrieve odds.
540467,2025-10-18T00:00:00Z,SCHEDULED,7,REGULAR_SEASON,,2025-08-23T00:20:52Z,[],2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,1,,44,1. FC Heidenheim 1846,Heidenheim,HEI,https://crests.football-data.org/44.png,12,SV Werder Bremen,Bremen,SVW,https://crests.football-data.org/12.png,,REGULAR,,,,,Activate Odds-Package in User-Panel to retrieve odds.
540468,2025-10-18T00:00:00Z,SCHEDULED,7,REGULAR_SEASON,,2025-06-27T16:59:44Z,[],2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,1,,1,1. FC Köln,1. FC Köln,KOE,https://crests.football-data.org/1.png,16,FC Augsburg,Augsburg,FCA,https://crests.football-data.org/16.png,,REGULAR,,,,,Activate Odds-Package in User-Panel to retrieve odds.
540469,2025-10-25T00:00:00Z,SCHEDULED,8,REGULAR_SEASON,,2025-08-23T00:20:52Z,[],2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,1,,3,Bayer 04 Leverkusen,Leverkusen,B04,https://crests.football-data.org/3.png,17,SC Freiburg,Freiburg,SCF,https://crests.football-data.org/17.png,,REGULAR,,,,,Activate Odds-Package in User-Panel to retrieve odds.
540470,2025-10-25T00:00:00Z,SCHEDULED,8,REGULAR_SEASON,,2025-06-27T16:59:44Z,[],2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,1,,19,Eintracht Frankfurt,Frankfurt,SGE,https://crests.football-data.org/19.png,20,FC St. Pauli 1910,St. Pauli,STP,https://crests.football-data.org/20.png,,REGULAR,,,,,Activate Odds-Package in User-Panel to retrieve odds.
540471,2025-10-25T00:00:00Z,SCHEDULED,8,REGULAR_SEASON,,2025-08-23T00:20:52Z,[],2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,1,,4,Borussia Dortmund,Dortmund,BVB,https://crests.football-data.org/4.png,1,1. FC Köln,1. FC Köln,KOE,https://crests.football-data.org/1.png,,REGULAR,,,,,Activate Odds-Package in User-Panel to retrieve odds.
540472,2025-10-25T00:00:00Z,SCHEDULED,8,REGULAR_SEASON,,2025-08-23T00:20:52Z,[],2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,1,,12,SV Werder Bremen,Bremen,SVW,https://crests.football-data.org/12.png,28,1. FC Union Berlin,Union Berlin,UNB,https://crests.football-data.org/28.png,,REGULAR,,,,,Activate Odds-Package in User-Panel to retrieve odds.
540473,2025-10-25T00:00:00Z,SCHEDULED,8,REGULAR_SEASON,,2025-08-23T00:20:52Z,[],2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,1,,10,VfB Stuttgart,Stuttgart,VFB,https://crests.football-data.org/10.png,15,1. FSV Mainz 05,Mainz,M05,https://crests.football-data.org/15.png,,REGULAR,,,,,Activate Odds-Package in User-Panel to retrieve odds.
540474,2025-10-25T00:00:00Z,SCHEDULED,8,REGULAR_SEASON,,2025-08-23T00:20:52Z,[],2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,1,,18,Borussia Mönchengladbach,M'gladbach,BMG,https://crests.football-data.org/18.png,5,FC Bayern München,Bayern,FCB,https://crests.football-data.org/5.png,,REGULAR,,,,,Activate Odds-Package in User-Panel to retrieve odds.
540475,2025-10-25T00:00:00Z,SCHEDULED,8,REGULAR_SEASON,,2025-06-27T16:59:44Z,[],2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,1,,16,FC Augsburg,Augsburg,FCA,https://crests.football-data.org/16.png,721,RB Leipzig,RB Leipzig,RBL,https://crests.football-data.org/721.png,,REGULAR,,,,,Activate Odds-Package in User-Panel to retrieve odds.
540476,2025-10-25T00:00:00Z,SCHEDULED,8,REGULAR_SEASON,,2025-06-27T16:59:44Z,[],2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,1,,2,TSG 1899 Hoffenheim,Hoffenheim,TSG,https://crests.football-data.org/2.png,44,1. FC Heidenheim 1846,Heidenheim,HEI,https://crests.football-data.org/44.png,,REGULAR,,,,,Activate Odds-Package in User-Panel to retrieve odds.
540477,2025-10-25T00:00:00Z,SCHEDULED,8,REGULAR_SEASON,,2025-08-23T00:20:52Z,[],2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,1,,7,Hamburger SV,HSV,HSV,https://crests.football-data.org/7.png,11,VfL Wolfsburg,Wolfsburg,WOB,https://crests.football-data.org/11.png,,REGULAR,,,,,Activate Odds-Package in User-Panel to retrieve odds.
540478,2025-11-01T00:00:00Z,SCHEDULED,9,REGULAR_SEASON,,2025-08-23T00:20:52Z,[],2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,1,,5,FC Bayern München,Bayern,FCB,https://crests.football-data.org/5.png,3,Bayer 04 Leverkusen,Leverkusen,B04,https://crests.football-data.org/3.png,,REGULAR,,,,,Activate Odds-Package in User-Panel to retrieve odds.
540479,2025-11-01T00:00:00Z,SCHEDULED,9,REGULAR_SEASON,,2025-08-23T00:20:52Z,[],2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,1,,15,1. FSV Mainz 05,Mainz,M05,https://crests.football-data.org/15.png,12,SV Werder Bremen,Bremen,SVW,https://crests.football-data.org/12.png,,REGULAR,,,,,Activate Odds-Package in User-Panel to retrieve odds.
540480,2025-11-01T00:00:00Z,SCHEDULED,9,REGULAR_SEASON,,2025-08-23T00:20:52Z,[],2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,1,,721,RB Leipzig,RB Leipzig,RBL,https://crests.football-data.org/721.png,10,VfB Stuttgart,Stuttgart,VFB,https://crests.football-data.org/10.png,,REGULAR,,,,,Activate Odds-Package in User-Panel to retrieve odds.
540481,2025-11-01T00:00:00Z,SCHEDULED,9,REGULAR_SEASON,,2025-08-23T00:20:52Z,[],2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,1,,11,VfL Wolfsburg,Wolfsburg,WOB,https://crests.football-data.org/11.png,2,TSG 1899 Hoffenheim,Hoffenheim,TSG,https://crests.football-data.org/2.png,,REGULAR,,,,,Activate Odds-Package in User-Panel to retrieve odds.
540482,2025-11-01T00:00:00Z,SCHEDULED,9,REGULAR_SEASON,,2025-08-23T00:20:52Z,[],2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,1,,16,FC Augsburg,Augsburg,FCA,https://crests.football-data.org/16.png,4,Borussia Dortmund,Dortmund,BVB,https://crests.football-data.org/4.png,,REGULAR,,,,,Activate Odds-Package in User-Panel to retrieve odds.
540483,2025-11-01T00:00:00Z,SCHEDULED,9,REGULAR_SEASON,,2025-06-27T16:59:44Z,[],2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,1,,28,1. FC Union Berlin,Union Berlin,UNB,https://crests.football-data.org/28.png,17,SC Freiburg,Freiburg,SCF,https://crests.football-data.org/17.png,,REGULAR,,,,,Activate Odds-Package in User-Panel to retrieve odds.
540484,2025-11-01T00:00:00Z,SCHEDULED,9,REGULAR_SEASON,,2025-06-27T16:59:44Z,[],2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,1,,20,FC St. Pauli 1910,St. Pauli,STP,https://crests.football-data.org/20.png,18,Borussia Mönchengladbach,M'gladbach,BMG,https://crests.football-data.org/18.png,,REGULAR,,,,,Activate Odds-Package in User-Panel to retrieve odds.
540485,2025-11-01T00:00:00Z,SCHEDULED,9,REGULAR_SEASON,,2025-06-27T16:59:44Z,[],2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,1,,44,1. FC Heidenheim 1846,Heidenheim,HEI,https://crests.football-data.org/44.png,19,Eintracht Frankfurt,Frankfurt,SGE,https://crests.football-data.org/19.png,,REGULAR,,,,,Activate Odds-Package in User-Panel to retrieve odds.
540486,2025-11-01T00:00:00Z,SCHEDULED,9,REGULAR_SEASON,,2025-06-27T16:59:44Z,[],2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,1,,1,1. FC Köln,1. FC Köln,KOE,https://crests.football-data.org/1.png,7,Hamburger SV,HSV,HSV,https://crests.football-data.org/7.png,,REGULAR,,,,,Activate Odds-Package in User-Panel to retrieve odds.
540487,2025-11-08T00:00:00Z,SCHEDULED,10,REGULAR_SEASON,,2025-08-23T00:20:52Z,[],2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,1,,3,Bayer 04 Leverkusen,Leverkusen,B04,https://crests.football-data.org/3.png,44,1. FC Heidenheim 1846,Heidenheim,HEI,https://crests.football-data.org/44.png,,REGULAR,,,,,Activate Odds-Package in User-Panel to retrieve odds.
540488,2025-11-08T00:00:00Z,SCHEDULED,10,REGULAR_SEASON,,2025-06-27T16:59:44Z,[],2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,1,,19,Eintracht Frankfurt,Frankfurt,SGE,https://crests.football-data.org/19.png,15,1. FSV Mainz 05,Mainz,M05,https://crests.football-data.org/15.png,,REGULAR,,,,,Activate Odds-Package in User-Panel to retrieve odds.
540489,2025-11-08T00:00:00Z,SCHEDULED,10,REGULAR_SEASON,,2025-06-27T16:59:44Z,[],2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,1,,17,SC Freiburg,Freiburg,SCF,https://crests.football-data.org/17.png,20,FC St. Pauli 1910,St. Pauli,STP,https://crests.football-data.org/20.png,,REGULAR,,,,,Activate Odds-Package in User-Panel to retrieve odds.
540490,2025-11-08T00:00:00Z,SCHEDULED,10,REGULAR_SEASON,,2025-08-23T00:20:52Z,[],2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,1,,12,SV Werder Bremen,Bremen,SVW,https://crests.football-data.org/12.png,11,VfL Wolfsburg,Wolfsburg,WOB,https://crests.football-data.org/11.png,,REGULAR,,,,,Activate Odds-Package in User-Panel to retrieve odds.
540491,2025-11-08T00:00:00Z,SCHEDULED,10,REGULAR_SEASON,,2025-08-23T00:20:52Z,[],2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,1,,10,VfB Stuttgart,Stuttgart,VFB,https://crests.football-data.org/10.png,16,FC Augsburg,Augsburg,FCA,https://crests.football-data.org/16.png,,REGULAR,,,,,Activate Odds-Package in User-Panel to retrieve odds.
540492,2025-11-08T00:00:00Z,SCHEDULED,10,REGULAR_SEASON,,2025-06-27T16:59:44Z,[],2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,1,,18,Borussia Mönchengladbach,M'gladbach,BMG,https://crests.football-data.org/18.png,1,1. FC Köln,1. FC Köln,KOE,https://crests.football-data.org/1.png,,REGULAR,,,,,Activate Odds-Package in User-Panel to retrieve odds.
540493,2025-11-08T00:00:00Z,SCHEDULED,10,REGULAR_SEASON,,2025-08-23T00:20:52Z,[],2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,1,,28,1. FC Union Berlin,Union Berlin,UNB,https://crests.football-data.org/28.png,5,FC Bayern München,Bayern,FCB,https://crests.football-data.org/5.png,,REGULAR,,,,,Activate Odds-Package in User-Panel to retrieve odds.
540494,2025-11-08T00:00:00Z,SCHEDULED,10,REGULAR_SEASON,,2025-06-27T16:59:44Z,[],2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,1,,2,TSG 1899 Hoffenheim,Hoffenheim,TSG,https://crests.football-data.org/2.png,721,RB Leipzig,RB Leipzig,RBL,https://crests.football-data.org/721.png,,REGULAR,,,,,Activate Odds-Package in User-Panel to retrieve odds.
540495,2025-11-08T00:00:00Z,SCHEDULED,10,REGULAR_SEASON,,2025-08-23T00:20:52Z,[],2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,1,,7,Hamburger SV,HSV,HSV,https://crests.football-data.org/7.png,4,Borussia Dortmund,Dortmund,BVB,https://crests.football-data.org/4.png,,REGULAR,,,,,Activate Odds-Package in User-Panel to retrieve odds.
540496,2025-11-22T00:00:00Z,SCHEDULED,11,REGULAR_SEASON,,2025-08-23T00:20:52Z,[],2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,1,,5,FC Bayern München,Bayern,FCB,https://crests.football-data.org/5.png,17,SC Freiburg,Freiburg,SCF,https://crests.football-data.org/17.png,,REGULAR,,,,,Activate Odds-Package in User-Panel to retrieve odds.
540497,2025-11-22T00:00:00Z,SCHEDULED,11,REGULAR_SEASON,,2025-08-23T00:20:52Z,[],2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,1,,4,Borussia Dortmund,Dortmund,BVB,https://crests.football-data.org/4.png,10,VfB Stuttgart,Stuttgart,VFB,https://crests.football-data.org/10.png,,REGULAR,,,,,Activate Odds-Package in User-Panel to retrieve odds.
540498,2025-11-22T00:00:00Z,SCHEDULED,11,REGULAR_SEASON,,2025-06-27T16:59:44Z,[],2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,1,,15,1. FSV Mainz 05,Mainz,M05,https://crests.football-data.org/15.png,2,TSG 1899 Hoffenheim,Hoffenheim,TSG,https://crests.football-data.org/2.png,,REGULAR,,,,,Activate Odds-Package in User-Panel to retrieve odds.
540499,2025-11-22T00:00:00Z,SCHEDULED,11,REGULAR_SEASON,,2025-08-23T00:20:52Z,[],2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,1,,721,RB Leipzig,RB Leipzig,RBL,https://crests.football-data.org/721.png,12,SV Werder Bremen,Bremen,SVW,https://crests.football-data.org/12.png,,REGULAR,,,,,Activate Odds-Package in User-Panel to retrieve odds.
540500,2025-11-22T00:00:00Z,SCHEDULED,11,REGULAR_SEASON,,2025-08-23T00:20:52Z,[],2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,1,,11,VfL Wolfsburg,Wolfsburg,WOB,https://crests.football-data.org/11.png,3,Bayer 04 Leverkusen,Leverkusen,B04,https://crests.football-data.org/3.png,,REGULAR,,,,,Activate Odds-Package in User-Panel to retrieve odds.
540501,2025-11-22T00:00:00Z,SCHEDULED,11,REGULAR_SEASON,,2025-06-27T16:59:44Z,[],2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,1,,16,FC Augsburg,Augsburg,FCA,https://crests.football-data.org/16.png,7,Hamburger SV,HSV,HSV,https://crests.football-data.org/7.png,,REGULAR,,,,,Activate Odds-Package in User-Panel to retrieve odds.
540502,2025-11-22T00:00:00Z,SCHEDULED,11,REGULAR_SEASON,,2025-06-27T16:59:44Z,[],2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,1,,20,FC St. Pauli 1910,St. Pauli,STP,https://crests.football-data.org/20.png,28,1. FC Union Berlin,Union Berlin,UNB,https://crests.football-data.org/28.png,,REGULAR,,,,,Activate Odds-Package in User-Panel to retrieve odds.
540503,2025-11-22T00:00:00Z,SCHEDULED,11,REGULAR_SEASON,,2025-06-27T16:59:44Z,[],2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,1,,44,1. FC Heidenheim 1846,Heidenheim,HEI,https://crests.football-data.org/44.png,18,Borussia Mönchengladbach,M'gladbach,BMG,https://crests.football-data.org/18.png,,REGULAR,,,,,Activate Odds-Package in User-Panel to retrieve odds.
540504,2025-11-22T00:00:00Z,SCHEDULED,11,REGULAR_SEASON,,2025-06-27T16:59:44Z,[],2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,1,,1,1. FC Köln,1. FC Köln,KOE,https://crests.football-data.org/1.png,19,Eintracht Frankfurt,Frankfurt,SGE,https://crests.football-data.org/19.png,,REGULAR,,,,,Activate Odds-Package in User-Panel to retrieve odds.
540505,2025-11-29T00:00:00Z,SCHEDULED,12,REGULAR_SEASON,,2025-08-23T00:20:52Z,[],2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,1,,5,FC Bayern München,Bayern,FCB,https://crests.football-data.org/5.png,20,FC St. Pauli 1910,St. Pauli,STP,https://crests.football-data.org/20.png,,REGULAR,,,,,Activate Odds-Package in User-Panel to retrieve odds.
540506,2025-11-29T00:00:00Z,SCHEDULED,12,REGULAR_SEASON,,2025-08-23T00:20:52Z,[],2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,1,,3,Bayer 04 Leverkusen,Leverkusen,B04,https://crests.football-data.org/3.png,4,Borussia Dortmund,Dortmund,BVB,https://crests.football-data.org/4.png,,REGULAR,,,,,Activate Odds-Package in User-Panel to retrieve odds.
540507,2025-11-29T00:00:00Z,SCHEDULED,12,REGULAR_SEASON,,2025-08-23T00:20:52Z,[],2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2414,2025-08-22,2026-05-16,1,,19,Eintracht Frankfurt,Frankfurt,SGE,https://crests.football-data.org/19.png,11,VfL Wolfsburg,Wolfsburg,WOB,https://crests.football-data.org/11.png,,REGULAR,,,,,Activate Odds-Package in User-Panel to retrieve odds.
