id,utcDate,status,matchday,stage,group,lastUpdated,referees,area_id,area_name,area_code,area_flag,competition_id,competition_name,competition_code,competition_type,competition_emblem,season_id,season_startDate,season_endDate,season_currentMatchday,season_winner,homeTeam_id,homeTeam_name,homeTeam_shortName,homeTeam_tla,homeTeam_crest,awayTeam_id,awayTeam_name,awayTeam_shortName,awayTeam_tla,awayTeam_crest,score_winner,score_duration,score_fullTime_home,score_fullTime_away,score_halfTime_home,score_halfTime_away,odds_msg
502381,2024-08-31T13:30:00Z,FINISHED,2,REGULAR_SEASON,,2025-05-12T00:20:50Z,"[{'id': 57527, 'name': 'Timo Gerach', 'type': 'REFEREE', 'nationality': 'Germany'}]",2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2308,2024-08-23,2025-05-17,33,,10,VfB Stuttgart,Stuttgart,VFB,https://crests.football-data.org/10.png,15,1. FSV Mainz 05,Mainz,M05,https://crests.football-data.org/15.png,DRAW,REGULAR,3.0,3.0,2.0,1.0,Activate Odds-Package in User-Panel to retrieve odds.
502383,2024-08-31T13:30:00Z,FINISHED,2,REGULAR_SEASON,,2025-05-12T00:20:50Z,"[{'id': 57518, 'name': 'Florian Badstübner', 'type': 'REFEREE', 'nationality': 'Germany'}]",2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2308,2024-08-23,2025-05-17,33,,19,Eintracht Frankfurt,Frankfurt,SGE,https://crests.football-data.org/19.png,2,TSG 1899 Hoffenheim,Hoffenheim,TSG,https://crests.football-data.org/2.png,HOME_TEAM,REGULAR,3.0,1.0,2.0,0.0,Activate Odds-Package in User-Panel to retrieve odds.
502385,2024-08-31T13:30:00Z,FINISHED,2,REGULAR_SEASON,,2025-05-12T00:20:50Z,"[{'id': 57504, 'name': 'Robert Hartmann', 'type': 'REFEREE', 'nationality': 'Germany'}]",2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2308,2024-08-23,2025-05-17,33,,12,SV Werder Bremen,Bremen,SVW,https://crests.football-data.org/12.png,4,Borussia Dortmund,Dortmund,BVB,https://crests.football-data.org/4.png,DRAW,REGULAR,0.0,0.0,0.0,0.0,Activate Odds-Package in User-Panel to retrieve odds.
502387,2024-08-31T13:30:00Z,FINISHED,2,REGULAR_SEASON,,2025-05-12T00:20:50Z,"[{'id': 57515, 'name': 'Sören Storks', 'type': 'REFEREE', 'nationality': 'Germany'}]",2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2308,2024-08-23,2025-05-17,33,,36,VfL Bochum 1848,Bochum,BOC,https://crests.football-data.org/36.png,18,Borussia Mönchengladbach,M'gladbach,BMG,https://crests.football-data.org/18.png,AWAY_TEAM,REGULAR,0.0,2.0,0.0,0.0,Activate Odds-Package in User-Panel to retrieve odds.
502388,2024-08-31T13:30:00Z,FINISHED,2,REGULAR_SEASON,,2025-05-12T00:20:50Z,"[{'id': 58466, 'name': 'Florian Exner', 'type': 'REFEREE', 'nationality': 'Germany'}]",2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2308,2024-08-23,2025-05-17,33,,720,Holstein Kiel,Holstein Kiel,KSV,https://crests.football-data.org/720.png,11,VfL Wolfsburg,Wolfsburg,WOB,https://crests.football-data.org/11.png,AWAY_TEAM,REGULAR,0.0,2.0,0.0,2.0,Activate Odds-Package in User-Panel to retrieve odds.
502380,2024-08-31T16:30:00Z,FINISHED,2,REGULAR_SEASON,,2025-05-12T00:20:50Z,"[{'id': 56230, 'name': 'Matthias Jöllenbeck', 'type': 'REFEREE', 'nationality': 'Germany'}]",2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2308,2024-08-23,2025-05-17,33,,3,Bayer 04 Leverkusen,Leverkusen,B04,https://crests.football-data.org/3.png,721,RB Leipzig,RB Leipzig,RBL,https://crests.football-data.org/721.png,AWAY_TEAM,REGULAR,2.0,3.0,2.0,1.0,Activate Odds-Package in User-Panel to retrieve odds.
502384,2024-09-01T13:30:00Z,FINISHED,2,REGULAR_SEASON,,2025-05-12T00:20:50Z,"[{'id': 15825, 'name': 'Martin Petersen', 'type': 'REFEREE', 'nationality': 'Germany'}]",2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2308,2024-08-23,2025-05-17,33,,44,1. FC Heidenheim 1846,Heidenheim,HEI,https://crests.football-data.org/44.png,16,FC Augsburg,Augsburg,FCA,https://crests.football-data.org/16.png,HOME_TEAM,REGULAR,4.0,0.0,2.0,0.0,Activate Odds-Package in User-Panel to retrieve odds.
502382,2024-09-01T15:30:00Z,FINISHED,2,REGULAR_SEASON,,2025-05-12T00:20:50Z,"[{'id': 57526, 'name': 'Christian Dingert', 'type': 'REFEREE', 'nationality': 'Germany'}]",2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2308,2024-08-23,2025-05-17,33,,5,FC Bayern München,Bayern,FCB,https://crests.football-data.org/5.png,17,SC Freiburg,Freiburg,SCF,https://crests.football-data.org/17.png,HOME_TEAM,REGULAR,2.0,0.0,1.0,0.0,Activate Odds-Package in User-Panel to retrieve odds.
502390,2024-09-13T18:30:00Z,FINISHED,3,REGULAR_SEASON,,2025-05-12T00:20:50Z,"[{'id': 57519, 'name': 'Robert Schröder', 'type': 'REFEREE', 'nationality': 'Germany'}]",2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2308,2024-08-23,2025-05-17,33,,4,Borussia Dortmund,Dortmund,BVB,https://crests.football-data.org/4.png,44,1. FC Heidenheim 1846,Heidenheim,HEI,https://crests.football-data.org/44.png,HOME_TEAM,REGULAR,4.0,2.0,3.0,1.0,Activate Odds-Package in User-Panel to retrieve odds.
502389,2024-09-14T13:30:00Z,FINISHED,3,REGULAR_SEASON,,2025-05-12T00:20:50Z,"[{'id': 15824, 'name': 'Sven Jablonski', 'type': 'REFEREE', 'nationality': 'Germany'}]",2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2308,2024-08-23,2025-05-17,33,,721,RB Leipzig,RB Leipzig,RBL,https://crests.football-data.org/721.png,28,1. FC Union Berlin,Union Berlin,UNB,https://crests.football-data.org/28.png,DRAW,REGULAR,0.0,0.0,0.0,0.0,Activate Odds-Package in User-Panel to retrieve odds.
502391,2024-09-14T13:30:00Z,FINISHED,3,REGULAR_SEASON,,2025-05-12T00:20:50Z,"[{'id': 57517, 'name': 'Daniel Schlager', 'type': 'REFEREE', 'nationality': 'Germany'}]",2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2308,2024-08-23,2025-05-17,33,,2,TSG 1899 Hoffenheim,Hoffenheim,TSG,https://crests.football-data.org/2.png,3,Bayer 04 Leverkusen,Leverkusen,B04,https://crests.football-data.org/3.png,AWAY_TEAM,REGULAR,1.0,4.0,1.0,2.0,Activate Odds-Package in User-Panel to retrieve odds.
502392,2024-09-14T13:30:00Z,FINISHED,3,REGULAR_SEASON,,2025-05-12T00:20:50Z,"[{'id': 15408, 'name': 'Daniel Siebert', 'type': 'REFEREE', 'nationality': 'Germany'}]",2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2308,2024-08-23,2025-05-17,33,,17,SC Freiburg,Freiburg,SCF,https://crests.football-data.org/17.png,36,VfL Bochum 1848,Bochum,BOC,https://crests.football-data.org/36.png,HOME_TEAM,REGULAR,2.0,1.0,0.0,1.0,Activate Odds-Package in User-Panel to retrieve odds.
502394,2024-09-14T13:30:00Z,FINISHED,3,REGULAR_SEASON,,2025-05-12T00:20:50Z,"[{'id': 253, 'name': 'Harm Osmers', 'type': 'REFEREE', 'nationality': 'Germany'}]",2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2308,2024-08-23,2025-05-17,33,,11,VfL Wolfsburg,Wolfsburg,WOB,https://crests.football-data.org/11.png,19,Eintracht Frankfurt,Frankfurt,SGE,https://crests.football-data.org/19.png,AWAY_TEAM,REGULAR,1.0,2.0,0.0,1.0,Activate Odds-Package in User-Panel to retrieve odds.
502396,2024-09-14T13:30:00Z,FINISHED,3,REGULAR_SEASON,,2025-05-12T00:20:50Z,"[{'id': 43875, 'name': 'Felix Brych', 'type': 'REFEREE', 'nationality': 'Germany'}]",2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2308,2024-08-23,2025-05-17,33,,18,Borussia Mönchengladbach,M'gladbach,BMG,https://crests.football-data.org/18.png,10,VfB Stuttgart,Stuttgart,VFB,https://crests.football-data.org/10.png,AWAY_TEAM,REGULAR,1.0,3.0,1.0,1.0,Activate Odds-Package in User-Panel to retrieve odds.
502397,2024-09-14T16:30:00Z,FINISHED,3,REGULAR_SEASON,,2025-05-12T00:20:50Z,"[{'id': 57512, 'name': 'Tobias Reichel', 'type': 'REFEREE', 'nationality': 'Germany'}]",2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2308,2024-08-23,2025-05-17,33,,720,Holstein Kiel,Holstein Kiel,KSV,https://crests.football-data.org/720.png,5,FC Bayern München,Bayern,FCB,https://crests.football-data.org/5.png,AWAY_TEAM,REGULAR,1.0,6.0,0.0,4.0,Activate Odds-Package in User-Panel to retrieve odds.
502393,2024-09-15T13:30:00Z,FINISHED,3,REGULAR_SEASON,,2025-05-12T00:20:50Z,"[{'id': 43878, 'name': 'Felix Zwayer', 'type': 'REFEREE', 'nationality': 'Germany'}]",2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2308,2024-08-23,2025-05-17,33,,16,FC Augsburg,Augsburg,FCA,https://crests.football-data.org/16.png,20,FC St. Pauli 1910,St. Pauli,STP,https://crests.football-data.org/20.png,HOME_TEAM,REGULAR,3.0,1.0,0.0,0.0,Activate Odds-Package in User-Panel to retrieve odds.
502395,2024-09-15T15:30:00Z,FINISHED,3,REGULAR_SEASON,,2025-05-12T00:20:50Z,"[{'id': 43922, 'name': 'Benjamin Brand', 'type': 'REFEREE', 'nationality': 'Germany'}]",2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2308,2024-08-23,2025-05-17,33,,15,1. FSV Mainz 05,Mainz,M05,https://crests.football-data.org/15.png,12,SV Werder Bremen,Bremen,SVW,https://crests.football-data.org/12.png,AWAY_TEAM,REGULAR,1.0,2.0,1.0,1.0,Activate Odds-Package in User-Panel to retrieve odds.
502403,2024-09-20T18:30:00Z,FINISHED,4,REGULAR_SEASON,,2025-05-12T00:20:50Z,"[{'id': 57515, 'name': 'Sören Storks', 'type': 'REFEREE', 'nationality': 'Germany'}]",2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2308,2024-08-23,2025-05-17,33,,16,FC Augsburg,Augsburg,FCA,https://crests.football-data.org/16.png,15,1. FSV Mainz 05,Mainz,M05,https://crests.football-data.org/15.png,AWAY_TEAM,REGULAR,2.0,3.0,1.0,2.0,Activate Odds-Package in User-Panel to retrieve odds.
502401,2024-09-21T13:30:00Z,FINISHED,4,REGULAR_SEASON,,2025-05-12T00:20:50Z,"[{'id': 43922, 'name': 'Benjamin Brand', 'type': 'REFEREE', 'nationality': 'Germany'}]",2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2308,2024-08-23,2025-05-17,33,,44,1. FC Heidenheim 1846,Heidenheim,HEI,https://crests.football-data.org/44.png,17,SC Freiburg,Freiburg,SCF,https://crests.football-data.org/17.png,AWAY_TEAM,REGULAR,0.0,3.0,0.0,0.0,Activate Odds-Package in User-Panel to retrieve odds.
502402,2024-09-21T13:30:00Z,FINISHED,4,REGULAR_SEASON,,2025-05-12T00:20:50Z,"[{'id': 15746, 'name': 'Bastian Dankert', 'type': 'REFEREE', 'nationality': 'Germany'}]",2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2308,2024-08-23,2025-05-17,33,,12,SV Werder Bremen,Bremen,SVW,https://crests.football-data.org/12.png,5,FC Bayern München,Bayern,FCB,https://crests.football-data.org/5.png,AWAY_TEAM,REGULAR,0.0,5.0,0.0,2.0,Activate Odds-Package in User-Panel to retrieve odds.
502404,2024-09-21T13:30:00Z,FINISHED,4,REGULAR_SEASON,,2025-05-12T00:20:50Z,"[{'id': 56230, 'name': 'Matthias Jöllenbeck', 'type': 'REFEREE', 'nationality': 'Germany'}]",2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2308,2024-08-23,2025-05-17,33,,28,1. FC Union Berlin,Union Berlin,UNB,https://crests.football-data.org/28.png,2,TSG 1899 Hoffenheim,Hoffenheim,TSG,https://crests.football-data.org/2.png,HOME_TEAM,REGULAR,2.0,1.0,2.0,0.0,Activate Odds-Package in User-Panel to retrieve odds.
502405,2024-09-21T13:30:00Z,FINISHED,4,REGULAR_SEASON,,2025-05-12T00:20:50Z,"[{'id': 15825, 'name': 'Martin Petersen', 'type': 'REFEREE', 'nationality': 'Germany'}]",2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2308,2024-08-23,2025-05-17,33,,36,VfL Bochum 1848,Bochum,BOC,https://crests.football-data.org/36.png,720,Holstein Kiel,Holstein Kiel,KSV,https://crests.football-data.org/720.png,DRAW,REGULAR,2.0,2.0,2.0,1.0,Activate Odds-Package in User-Panel to retrieve odds.
502400,2024-09-21T16:30:00Z,FINISHED,4,REGULAR_SEASON,,2025-05-12T00:20:50Z,"[{'id': 57539, 'name': 'Tobias Welz', 'type': 'REFEREE', 'nationality': 'Germany'}]",2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2308,2024-08-23,2025-05-17,33,,19,Eintracht Frankfurt,Frankfurt,SGE,https://crests.football-data.org/19.png,18,Borussia Mönchengladbach,M'gladbach,BMG,https://crests.football-data.org/18.png,HOME_TEAM,REGULAR,2.0,0.0,1.0,0.0,Activate Odds-Package in User-Panel to retrieve odds.
502398,2024-09-22T13:30:00Z,FINISHED,4,REGULAR_SEASON,,2025-05-12T00:20:50Z,"[{'id': 9567, 'name': 'Sascha Stegemann', 'type': 'REFEREE', 'nationality': 'Germany'}]",2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2308,2024-08-23,2025-05-17,33,,3,Bayer 04 Leverkusen,Leverkusen,B04,https://crests.football-data.org/3.png,11,VfL Wolfsburg,Wolfsburg,WOB,https://crests.football-data.org/11.png,HOME_TEAM,REGULAR,4.0,3.0,2.0,3.0,Activate Odds-Package in User-Panel to retrieve odds.
502399,2024-09-22T15:30:00Z,FINISHED,4,REGULAR_SEASON,,2025-05-12T00:20:50Z,"[{'id': 57518, 'name': 'Florian Badstübner', 'type': 'REFEREE', 'nationality': 'Germany'}]",2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2308,2024-08-23,2025-05-17,33,,10,VfB Stuttgart,Stuttgart,VFB,https://crests.football-data.org/10.png,4,Borussia Dortmund,Dortmund,BVB,https://crests.football-data.org/4.png,HOME_TEAM,REGULAR,5.0,1.0,2.0,0.0,Activate Odds-Package in User-Panel to retrieve odds.
502406,2024-09-22T17:30:00Z,FINISHED,4,REGULAR_SEASON,,2025-05-12T00:20:50Z,"[{'id': 57504, 'name': 'Robert Hartmann', 'type': 'REFEREE', 'nationality': 'Germany'}]",2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2308,2024-08-23,2025-05-17,33,,20,FC St. Pauli 1910,St. Pauli,STP,https://crests.football-data.org/20.png,721,RB Leipzig,RB Leipzig,RBL,https://crests.football-data.org/721.png,DRAW,REGULAR,0.0,0.0,0.0,0.0,Activate Odds-Package in User-Panel to retrieve odds.
502409,2024-09-27T18:30:00Z,FINISHED,5,REGULAR_SEASON,,2025-05-12T00:20:50Z,"[{'id': 43875, 'name': 'Felix Brych', 'type': 'REFEREE', 'nationality': 'Germany'}]",2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2308,2024-08-23,2025-05-17,33,,4,Borussia Dortmund,Dortmund,BVB,https://crests.football-data.org/4.png,36,VfL Bochum 1848,Bochum,BOC,https://crests.football-data.org/36.png,HOME_TEAM,REGULAR,4.0,2.0,1.0,2.0,Activate Odds-Package in User-Panel to retrieve odds.
502408,2024-09-28T13:30:00Z,FINISHED,5,REGULAR_SEASON,,2025-05-12T00:20:50Z,"[{'id': 15408, 'name': 'Daniel Siebert', 'type': 'REFEREE', 'nationality': 'Germany'}]",2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2308,2024-08-23,2025-05-17,33,,721,RB Leipzig,RB Leipzig,RBL,https://crests.football-data.org/721.png,16,FC Augsburg,Augsburg,FCA,https://crests.football-data.org/16.png,HOME_TEAM,REGULAR,4.0,0.0,2.0,0.0,Activate Odds-Package in User-Panel to retrieve odds.
502411,2024-09-28T13:30:00Z,FINISHED,5,REGULAR_SEASON,,2025-05-12T00:20:50Z,"[{'id': 57527, 'name': 'Timo Gerach', 'type': 'REFEREE', 'nationality': 'Germany'}]",2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2308,2024-08-23,2025-05-17,33,,17,SC Freiburg,Freiburg,SCF,https://crests.football-data.org/17.png,20,FC St. Pauli 1910,St. Pauli,STP,https://crests.football-data.org/20.png,AWAY_TEAM,REGULAR,0.0,3.0,0.0,2.0,Activate Odds-Package in User-Panel to retrieve odds.
502412,2024-09-28T13:30:00Z,FINISHED,5,REGULAR_SEASON,,2025-05-12T00:20:50Z,"[{'id': 15824, 'name': 'Sven Jablonski', 'type': 'REFEREE', 'nationality': 'Germany'}]",2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2308,2024-08-23,2025-05-17,33,,11,VfL Wolfsburg,Wolfsburg,WOB,https://crests.football-data.org/11.png,10,VfB Stuttgart,Stuttgart,VFB,https://crests.football-data.org/10.png,DRAW,REGULAR,2.0,2.0,1.0,1.0,Activate Odds-Package in User-Panel to retrieve odds.
502413,2024-09-28T13:30:00Z,FINISHED,5,REGULAR_SEASON,,2025-05-12T00:20:50Z,"[{'id': 58466, 'name': 'Florian Exner', 'type': 'REFEREE', 'nationality': 'Germany'}]",2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2308,2024-08-23,2025-05-17,33,,15,1. FSV Mainz 05,Mainz,M05,https://crests.football-data.org/15.png,44,1. FC Heidenheim 1846,Heidenheim,HEI,https://crests.football-data.org/44.png,AWAY_TEAM,REGULAR,0.0,2.0,0.0,1.0,Activate Odds-Package in User-Panel to retrieve odds.
502414,2024-09-28T13:30:00Z,FINISHED,5,REGULAR_SEASON,,2025-05-12T00:20:50Z,"[{'id': 57517, 'name': 'Daniel Schlager', 'type': 'REFEREE', 'nationality': 'Germany'}]",2088,Germany,DEU,https://crests.football-data.org/759.svg,2002,Bundesliga,BL1,LEAGUE,https://crests.football-data.org/BL1.png,2308,2024-08-23,2025-05-17,33,,18,Borussia Mönchengladbach,M'gladbach,BMG,https://crests.football-data.org/18.png,28,1. FC Union Berlin,Union Berlin,UNB,https://crests.football-data.org/28.png,HOME_TEAM,REGULAR,1.0,0.0,0.0,0.0,Activate Odds-Package in User-Panel to retrieve odds.
